id,Tenancy__r:Contract:PMS_Reference__C,pms_reference__c
0068d00000CrvkNAAR,222676031003,222676031003
006Nz000001L8zkIAC,222676031003,222676031003
006Nz000009DKTxIAO,222676031003,222676031003
006Pv00000FJ7d9IAD,222676031003,222676031003
0068d000009iQ24AAE,222676032003,222676032003
006Nz000002LzQoIAK,222676032003,222676032003
006Pv00000AdsviIAB,222676032003,222676032003
006Nz000002EMh5IAG,222676033004,222676033004
006Pv000009APEyIAO,222676033004,222676033004
0068d000002cXooAAE,222676034001,222676034001
0068d000005nngGAAQ,222676034001,222676034001
0068d00000CqpCmAAJ,222676034001,222676034001
006Nz000008UrAdIAK,222676034001,222676034001
006Pv00000ExxkCIAR,222676034001,222676034001
0068d000002cXplAAE,222676035001,222676035001
0068d0000038uyAAAQ,222676035001,222676035001
0068d000009iGC5AAM,222676035001,222676035001
006Nz000002hhOrIAI,222676035001,222676035001
006Pv00000BMyVWIA1,222676035001,222676035001
006Nz0000024u2aIAA,222676036003,222676036003
006Nz000006QvtyIAC,222676036003,222676036003
006Pv00000AJcn6IAD,222676036003,222676036003
0068d000009DroDAAS,222676037003,222676037003
006Nz000000W7ftIAC,222676037003,222676037003
0068d000002cXpwAAE,222676039001,222676039001
0068d00000Cs66kAAB,222676039001,222676039001
006Nz00000AaEk4IAF,222676039001,222676039001
006Nz000000ZhF0IAK,222676040003,222676040003
0068d00000CrfaFAAR,222676041005,222676041005
006Nz0000064rfIIAQ,222676041005,222676041005
006Nz00000CCJRNIA5,222676041005,222676041005
006Nz000002ZoH2IAK,222676042003,222676042003
006Pv000009MI6FIAW,222676042003,222676042003
0068d000002cXqoAAE,222676045001,222676045001
0068d0000073ha3AAA,222676045001,222676045001
0068d00000CrvM4AAJ,222676045001,222676045001
006Nz00000B7vZXIAZ,222676045001,222676045001
0068d0000074uPjAAI,222676046002,222676046002
0068d00000CtOKFAA3,222676046002,222676046002
006Nz00000AUuXeIAL,222676046002,222676046002
0068d000006zxWEAAY,222676047002,222676047002
0068d00000CsdeiAAB,222676047002,222676047002
0068d000002cXqQAAU,222676048002,222676048002
0068d000003q1DFAAY,222676048002,222676048002
0068d00000BHVnnAAH,222676048002,222676048002
006Nz000004VFIHIA4,222676048002,222676048002
006Pv00000CSL7VIAX,222676048002,222676048002
0068d000006aO1AAAU,222676049002,222676049002
006Nz000000nU3QIAU,222676049002,222676049002
006Pv000009CXRVIA4,222676049002,222676049002
0068d00000CtxP5AAJ,222676051003,222676051003
006Nz000006GKnbIAG,222676051003,222676051003
006Nz000008xopJIAQ,222676051003,222676051003
0068d000002cXmYAAU,222676053001,222676053001
0068d0000037QKfAAM,222676053001,222676053001
0068d000009gF5QAAU,222676053001,222676053001
006Nz0000012b2vIAA,222676053001,222676053001
006Pv000009ozUeIAI,222676053001,222676053001
0068d00000BKEchAAH,222676054003,222676054003
006Nz000004DVC0IAO,222676054003,222676054003
006Pv00000CKGL4IAP,222676054003,222676054003
0068d000002cXskAAE,222676057001,222676057001
0068d000004fAk4AAE,222676057001,222676057001
0068d00000BJaE3AAL,222676057001,222676057001
006Nz00000692dUIAQ,222676057001,222676057001
006Pv00000DDsGXIA1,222676057001,222676057001
006Nz000000deqPIAQ,222676060005,222676060005
006Nz00000CCPmxIAH,222676060005,222676060005
0068d00000CtfPZAAZ,222676062002,222676062002
006Nz000009UT7SIAW,222676062002,222676062002
0068d000002cXtYAAU,222676063001,222676063001
0068d000003q1EqAAI,222676063001,222676063001
0068d00000BHa7dAAD,222676063001,222676063001
006Nz000004XzlmIAC,222676063001,222676063001
006Pv00000CW128IAD,222676063001,222676063001
006Nz000000TZs1IAG,222676064008,222676064008
006Nz000003HdN0IAK,222676064008,222676064008
006Nz00000B8cudIAB,222676064008,222676064008
0068d0000080021AAA,222676065003,222676065003
0068d00000CsK74AAF,222676065003,222676065003
006Nz00000CCMXKIA5,222676065003,222676065003
0068d000002cXtsAAE,222676066001,222676066001
0068d000004eLq0AAE,222676066001,222676066001
0068d00000BKxKeAAL,222676066001,222676066001
006Nz000006o96RIAQ,222676066001,222676066001
006Pv00000DVy9lIAD,222676066001,222676066001
0068d00000CsijHAAR,222676067003,222676067003
006Nz00000AexOpIAJ,222676067003,222676067003
006Nz000001mnp4IAA,222676069003,222676069003
006Nz00000AOCIQIA5,222676069003,222676069003
006Pv000009ILYlIAO,222676069003,222676069003
0068d000003r901AAA,222676070002,222676070002
0068d000009i9I6AAI,222676070002,222676070002
006Nz000003D50GIAS,222676070002,222676070002
006Pv00000BtNIeIAN,222676070002,222676070002
0068d000005qsnrAAA,222676071003,222676071003
0068d00000CqgUQAAZ,222676071003,222676071003
006Nz000008VviBIAS,222676071003,222676071003
006Pv00000ExxkEIAR,222676071003,222676071003
006Nz000001NMC9IAO,222676072003,222676072003
006Nz000002xToGIAU,222676072003,222676072003
006Nz00000C6CIyIAN,222676072003,222676072003
0068d000002cXulAAE,222676073001,222676073001
0068d000004h9FJAAY,222676073001,222676073001
0068d00000CqBRLAA3,222676073001,222676073001
006Nz000007X4XBIA0,222676073001,222676073001
006Pv00000DpHKUIA3,222676073001,222676073001
006Nz000003V3pcIAC,222676074003,222676074003
006Pv00000AKif8IAD,222676074003,222676074003
0068d0000081BPIAA2,222676076005,222676076005
0068d00000CsYYtAAN,222676076005,222676076005
006Nz00000BvcdMIAR,222676076005,222676076005
0068d000002cXuvAAE,222676077001,222676077001
0068d000003relyAAA,222676077001,222676077001
0068d00000BHfnrAAD,222676077001,222676077001
006Nz000004rGNvIAM,222676077001,222676077001
006Pv00000CeCLPIA3,222676077001,222676077001
006Nz000001nuDPIAY,222676079004,222676079004
006Nz000006P9MwIAK,222676079004,222676079004
006Nz00000CCOHQIA5,222676079004,222676079004
0068d000005xulLAAQ,222676080003,222676080003
006Pv00000Fmpj6IAB,222676080003,222676080003
0068d000002cXrEAAU,222676081001,222676081001
0068d000003s6Q4AAI,222676081001,222676081001
0068d00000BID6yAAH,222676081001,222676081001
006Nz000005MMbkIAG,222676081001,222676081001
0068d000002cXncAAE,222676082001,222676082001
0068d000003pxwhAAA,222676082001,222676082001
0068d000007u65TAAQ,222676082001,222676082001
0068d00000Crw27AAB,222676082001,222676082001
006Nz000009v0mJIAQ,222676082001,222676082001
0068d000002cXvUAAU,222676085001,222676085001
0068d000004grmOAAQ,222676085001,222676085001
006Nz000008ePYWIA2,222676085001,222676085001
0068d000002cXveAAE,222676086001,222676086001
0068d000003pyDjAAI,222676086001,222676086001
0068d000009iUHmAAM,222676086001,222676086001
006Nz000003AkB8IAK,222676086001,222676086001
006Pv00000BeaxoIAB,222676086001,222676086001
0068d000002cXvoAAE,222676087001,222676087001
0068d000003pyEmAAI,222676087001,222676087001
0068d000009iEUCAA2,222676087001,222676087001
006Nz000003ghziIAA,222676087001,222676087001
006Pv00000C7BeDIAV,222676087001,222676087001
006Nz0000045No6IAE,222676088003,222676088003
006Pv00000B34vKIAR,222676088003,222676088003
0068d000007J0uyAAC,222676089002,222676089002
0068d00000CrL5IAAV,222676089002,222676089002
006Nz000009h6prIAA,222676089002,222676089002
006Nz0000017xkPIAQ,222676090004,222676090004
006Nz00000AQxM8IAL,222676090004,222676090004
0068d000008e8kyAAA,222676091002,222676091002
0068d00000CsvqfAAB,222676091002,222676091002
006Nz00000CA5AnIAL,222676091002,222676091002
006Nz000001GlTwIAK,222676092005,222676092005
006Nz00000CcMS3IAN,222676092005,222676092005
0068d000002cXrFAAU,222676093002,222676093002
0068d0000039K4bAAE,222676093002,222676093002
0068d000009hWhbAAE,222676093002,222676093002
006Nz000002mW1KIAU,222676093002,222676093002
006Pv00000BQ2j2IAD,222676093002,222676093002
006Nz000002FRusIAG,222676095003,222676095003
006Nz000003QTW9IAO,222676095003,222676095003
006Pv000009hLNeIAM,222676095003,222676095003
0068d000003sa3DAAQ,222676096002,222676096002
0068d0000067VdbAAE,222676096002,222676096002
0068d00000Cr08QAAR,222676096002,222676096002
0068d00000Cu7yGAAR,222676096002,222676096002
006Nz000008wPhXIAU,222676096002,222676096002
006Pv00000F8em7IAB,222676096002,222676096002
0068d000002cXx1AAE,222676097001,222676097001
0068d0000037weJAAQ,222676097001,222676097001
0068d000009fIMFAA2,222676097001,222676097001
006Nz000000vnwuIAA,222676097001,222676097001
006Pv000009POV8IAO,222676097001,222676097001
006Pv00000FzuW5IAJ,222676097001,222676097001
0068d00000F4XcnAAF,222676099003,222676099003
006Nz000007eux9IAA,222676099003,222676099003
006Nz00000AqkiYIAR,222676099003,222676099003
006Nz000001BTJ7IAO,222676100003,222676100003
006Nz00000ASE8DIAX,222676100003,222676100003
006Nz00000244rtIAA,222676101004,222676101004
006Nz000007hCUzIAM,222676101004,222676101004
006Pv00000AJcn5IAD,222676101004,222676101004
0068d00000BIGcSAAX,222676102003,222676102003
006Nz000002qIUSIA2,222676102003,222676102003
006Pv00000BRweOIAT,222676102003,222676102003
0068d000009hNWWAA2,222676103002,222676103002
006Nz000001SfinIAC,222676103002,222676103002
006Pv00000AOENXIA5,222676103002,222676103002
0068d0000038U3dAAE,222676105002,222676105002
0068d000009hXDhAAM,222676105002,222676105002
006Nz000002hhOpIAI,222676105002,222676105002
006Pv00000BMyVUIA1,222676105002,222676105002
0068d0000087m9pAAA,222676106002,222676106002
0068d00000CtNfsAAF,222676106002,222676106002
006Nz00000C5xa6IAB,222676106002,222676106002
006Nz000001KtPaIAK,222676110005,222676110005
006Nz000003BfkYIAS,222676110005,222676110005
006Nz00000B8dNgIAJ,222676110005,222676110005
0068d000008el89AAA,222676111004,222676111004
006Nz000000oDi6IAE,222676111004,222676111004
006Nz000000ekXEIAY,222677003002,222677003002
006Nz000006XL0bIAG,222677003002,222677003002
006Nz000009R1zIIAS,222677003002,222677003002
006Nz00000CC3zNIAT,222677003002,222677003002
0068d00000BJk6kAAD,222677004006,222677004006
006Nz00000433AfIAI,222677004006,222677004006
006Pv00000CHLNoIAP,222677004006,222677004006
0068d000005noKBAAY,222677006003,222677006003
0068d00000Cqm2MAAR,222677006003,222677006003
006Nz000008t3gfIAA,222677006003,222677006003
006Pv00000F08YJIAZ,222677006003,222677006003
0068d00000371riAAA,222677007002,222677007002
0068d000009gRT8AAM,222677007002,222677007002
006Nz000001UedpIAC,222677007002,222677007002
006Pv000009mE3eIAE,222677007002,222677007002
0068d000008dwsLAAQ,222677008002,222677008002
0068d00000CsJzPAAV,222677008002,222677008002
006Nz00000B8ab4IAB,222677008002,222677008002
0068d00000CrmEzAAJ,222677009004,222677009004
006Nz000008sgnIIAQ,222677009004,222677009004
006Pv00000Ej90oIAB,222677009004,222677009004
0068d000009ftGhAAI,222677010003,222677010003
006Nz000000xgRSIAY,222677010003,222677010003
006Pv000009XL3nIAG,222677010003,222677010003
0068d00000Cq6YcAAJ,222677011003,222677011003
006Nz000006ATFCIA4,222677011003,222677011003
006Pv00000DEa2tIAD,222677011003,222677011003
0068d000007LBtOAAW,222677012003,222677012003
0068d00000CrN7vAAF,222677012003,222677012003
006Nz000009a5VeIAI,222677012003,222677012003
006Pv00000FZ29aIAD,222677012003,222677012003
0068d000008ZFD0AAO,222677013002,222677013002
006Nz000000oGG6IAM,222677013002,222677013002
006Pv000009BgQNIA0,222677013002,222677013002
0068d000002cXn6AAE,222677014001,222677014001
0068d00000CqZd0AAF,222677014001,222677014001
006Nz000007sTu0IAE,222677014001,222677014001
006Pv00000EbdonIAB,222677014001,222677014001
0068d000009Cq00AAC,222677015002,222677015002
006Nz000000gc2TIAQ,222677015002,222677015002
006Nz000002X5O3IAK,222677016004,222677016004
006Pv000009NqdlIAC,222677016004,222677016004
0068d0000081A9JAAU,222677018002,222677018002
006Nz000000gbspIAA,222677018002,222677018002
006Nz000004L7H7IAK,222677019004,222677019004
006Pv00000As53ZIAR,222677019004,222677019004
006Nz000000cEuoIAE,222677020003,222677020003
006Nz000009ZlriIAC,222677020003,222677020003
006Nz000002Td1mIAC,222677021003,222677021003
006Pv000009MxW3IAK,222677021003,222677021003
0068d000008ZZ0sAAG,222677022002,222677022002
0068d00000CsK0DAAV,222677022002,222677022002
006Nz00000BKPNJIA5,222677022002,222677022002
0068d000002cXoiAAE,222677024001,222677024001
0068d0000073hsRAAQ,222677024001,222677024001
0068d00000CrN98AAF,222677024001,222677024001
006Nz000009aDWDIA2,222677024001,222677024001
006Pv00000FZ29eIAD,222677024001,222677024001
0068d00000CrhFIAAZ,222677025002,222677025002
006Nz000006Ds3FIAS,222677025002,222677025002
006Nz000007eunRIAQ,222677025002,222677025002
006Pv00000EkXdjIAF,222677025002,222677025002
0068d00000BI3VaAAL,222677027003,222677027003
006Nz000002oP5VIAU,222677027003,222677027003
006Pv00000BQqrIIAT,222677027003,222677027003
006Nz000000kSKfIAM,222677028005,222677028005
006Nz000004yvZaIAI,222677028005,222677028005
006Nz00000Bvad8IAB,222677028005,222677028005
006Nz000000sibxIAA,222677029002,222677029002
006Nz000001SffZIAS,222677029002,222677029002
006Nz00000B8i7BIAR,222677029002,222677029002
006Nz000000jYYcIAM,222677030003,222677030003
006Nz00000B8UvUIAV,222677030003,222677030003
0068d000007Dhx9AAC,222677031003,222677031003
006Nz000000VHFtIAO,222677031003,222677031003
0068d000006DfKMAA0,222677032002,222677032002
0068d00000CsAMEAA3,222677032002,222677032002
006Nz00000A7i8IIAR,222677032002,222677032002
0068d000002cXqAAAU,222677035001,222677035001
0068d0000068TmTAAU,222677035001,222677035001
0068d00000CrrmFAAR,222677035001,222677035001
006Nz0000093Q2qIAE,222677035001,222677035001
006Pv00000FCO7cIAH,222677035001,222677035001
0068d000002caMJAAY,222677036002,222677036002
0068d000009flHdAAI,222677036002,222677036002
0068d000009inf0AAA,222677036002,222677036002
006Nz0000012joUIAQ,222677036002,222677036002
006Nz000007dXY0IAM,222677036002,222677036002
006Pv000009NqgjIAC,222677036002,222677036002
0068d000002cXn2AAE,222677037001,222677037001
0068d0000073i6JAAQ,222677037001,222677037001
0068d00000CsBH5AAN,222677037001,222677037001
006Nz00000AA2OEIA1,222677037001,222677037001
0068d000008e2JfAAI,222677038004,222677038004
0068d00000Csr5hAAB,222677038004,222677038004
0068d00000F4b8mAAB,222677039003,222677039003
006Nz000007aAdIIAU,222677039003,222677039003
006Pv00000DsY27IAF,222677039003,222677039003
006Nz000001fydzIAA,222677040005,222677040005
006Pv000009MxVrIAK,222677040005,222677040005
006Nz000003Ng1gIAC,222677043005,222677043005
006Pv00000A6hZDIAZ,222677043005,222677043005
0068d000007u6gMAAQ,222677044002,222677044002
0068d00000CsFXdAAN,222677044002,222677044002
006Nz00000B8CyXIAV,222677044002,222677044002
0068d000008egkJAAQ,222677046003,222677046003
006Nz000000W80sIAC,222677046003,222677046003
006Nz0000018c9DIAQ,222677048005,222677048005
006Nz0000052gRmIAI,222677048005,222677048005
006Nz00000AqwNBIAZ,222677048005,222677048005
006Nz000004DpbwIAC,222677052005,222677052005
006Nz000009U95YIAS,222677052005,222677052005
006Pv00000FFJ3LIAX,222677052005,222677052005
0068d000009EKDFAA4,222677053003,222677053003
0068d00000CsTm8AAF,222677053003,222677053003
006Nz00000C3edxIAB,222677053003,222677053003
0068d000003taknAAA,222677054003,222677054003
0068d00000BLOMGAA5,222677054003,222677054003
006Nz000001AlBbIAK,222677054003,222677054003
006Nz000006P9MyIAK,222677054003,222677054003
006Pv00000DVy8vIAD,222677054003,222677054003
0068d000009i2mpAAA,222677055003,222677055003
006Nz000002NfHhIAK,222677055003,222677055003
006Pv00000BA7QFIA1,222677055003,222677055003
0068d000002cXszAAE,222677056001,222677056001
0068d000008ZEdlAAG,222677056001,222677056001
0068d00000CsyNUAAZ,222677056001,222677056001
006Nz00000BZ153IAD,222677056001,222677056001
0068d000003sWnhAAE,222677057002,222677057002
0068d00000BICx2AAH,222677057002,222677057002
006Nz000005DhM5IAK,222677057002,222677057002
006Nz000002bThuIAE,222677058004,222677058004
006Pv00000A2pH7IAJ,222677058004,222677058004
0068d000007HvmhAAC,222677060002,222677060002
0068d00000Ct4UwAAJ,222677060002,222677060002
006Nz00000B1rnSIAR,222677060002,222677060002
006Nz000001QfADIA0,222677063003,222677063003
006Nz00000CBy3hIAD,222677063003,222677063003
006Nz0000018uXXIAY,222677064003,222677064003
006Nz00000CABjJIAX,222677064003,222677064003
0068d000002cXtxAAE,222677066001,222677066001
0068d000006NGa9AAG,222677066001,222677066001
0068d00000Crrx9AAB,222677066001,222677066001
006Nz000008uvpPIAQ,222677066001,222677066001
006Pv00000F7w8KIAR,222677066001,222677066001
0068d00000378fxAAA,222677067003,222677067003
0068d000009fNXsAAM,222677067003,222677067003
006Nz000001SewQIAS,222677067003,222677067003
006Pv00000APLDDIA5,222677067003,222677067003
0068d00000BIHMNAA5,222677070005,222677070005
006Nz000004aqxAIAQ,222677070005,222677070005
006Pv00000CXRSSIA5,222677070005,222677070005
0068d000002cXubAAE,222677071002,222677071002
0068d0000086YxqAAE,222677071002,222677071002
0068d00000Csp91AAB,222677071002,222677071002
006Nz00000BQmFvIAL,222677071002,222677071002
0068d00000BIRysAAH,222677072002,222677072002
006Nz000004MZI6IAO,222677072002,222677072002
006Pv00000CQlE9IAL,222677072002,222677072002
006Nz000001FkwPIAS,222677073004,222677073004
006Nz0000017o2jIAA,222677074003,222677074003
006Pv0000095DzLIAU,222677074003,222677074003
0068d00000CsbeVAAR,222677075003,222677075003
006Nz000007jx4mIAA,222677075003,222677075003
006Pv00000DsY2JIAV,222677075003,222677075003
0068d00000F5zp0AAB,222677076004,222677076004
006Pv0000095DyrIAE,222677076004,222677076004
006Nz000002MjQLIA0,222677077005,222677077005
006Pv00000A4uW4IAJ,222677077005,222677077005
0068d000007zzyiAAA,222677078002,222677078002
0068d00000CsyNoAAJ,222677078002,222677078002
006Nz00000CAGe5IAH,222677078002,222677078002
0068d0000037SbmAAE,222677079002,222677079002
0068d000009hAkKAAU,222677079002,222677079002
006Nz000002AT4TIAW,222677079002,222677079002
006Pv00000Ax0nwIAB,222677079002,222677079002
0068d000009h1dmAAA,222677080003,222677080003
006Nz0000012VvEIAU,222677080003,222677080003
006Pv000009yNz6IAE,222677080003,222677080003
0068d000009fW2AAAU,222677081005,222677081005
006Nz000007gs86IAA,222677081005,222677081005
006Pv00000DiKtIIAV,222677081005,222677081005
0068d000002cZRsAAM,222677082002,222677082002
0068d000009CvILAA0,222677082002,222677082002
006Nz000000xhk5IAA,222677082002,222677082002
006Pv000009XL3qIAG,222677082002,222677082002
0068d00000BKNZiAAP,222677083004,222677083004
006Nz00000692dcIAA,222677083004,222677083004
0068d000009fVddAAE,222677084003,222677084003
006Pv000009CXRHIA4,222677084003,222677084003
0068d000002cXlgAAE,222677085001,222677085001
0068d000008ZX4xAAG,222677085001,222677085001
0068d00000F4avEAAR,222677085001,222677085001
006Nz00000CEYuxIAH,222677085001,222677085001
0068d000007K6ONAA0,222677087002,222677087002
0068d00000CtUj4AAF,222677087002,222677087002
006Nz00000C5tufIAB,222677087002,222677087002
0068d000009iv7WAAQ,222677088003,222677088003
006Nz000003QTWBIA4,222677088003,222677088003
006Pv00000C1S1qIAF,222677088003,222677088003
0068d000002cXuhAAE,222677091001,222677091001
0068d000008XtATAA0,222677091001,222677091001
006Nz000000W3EBIA0,222677091001,222677091001
006Pv0000095DyuIAE,222677091001,222677091001
006Nz000000i80HIAQ,222677093004,222677093004
006Nz00000AQxM1IAL,222677093004,222677093004
006Nz000001yfJ3IAI,222677094004,222677094004
006Pv0000096DNHIA2,222677094004,222677094004
006Nz000000pqe8IAA,222677095002,222677095002
006Nz00000B7ulaIAB,222677095002,222677095002
006Nz000003QxfWIAS,222677096003,222677096003
006Pv00000AOEP3IAP,222677096003,222677096003
0068d00000CtcYkAAJ,222677098003,222677098003
006Nz00000B86wNIAR,222677098003,222677098003
006Nz000001fpZ4IAI,222677099003,222677099003
006Nz000002hhOlIAI,222677099003,222677099003
006Pv0000096DNCIA2,222677099003,222677099003
006Nz000002yQY2IAM,222677100006,222677100006
006Pv000009adfKIAQ,222677100006,222677100006
0068d000009gInIAAU,222677101002,222677101002
006Nz000000scd0IAA,222677101002,222677101002
006Pv000009MI4TIAW,222677101002,222677101002
0068d000009gR6iAAE,222677102003,222677102003
006Nz0000011w4bIAA,222677102003,222677102003
006Pv000009hLNTIA2,222677102003,222677102003
006Nz000001ONnjIAG,222677104004,222677104004
006Pv000008ystzIAA,222677104004,222677104004
0068d00000CsLiFAAV,222677105004,222677105004
006Nz000007aAdHIAU,222677105004,222677105004
006Pv00000DrFWHIA3,222677105004,222677105004
0068d00000Ct9c7AAB,222677106003,222677106003
006Nz0000075h3WIAQ,222677106003,222677106003
006Nz000008soEZIAY,222677106003,222677106003
006Pv00000EgB2KIAV,222677106003,222677106003
0068d00000CtwCeAAJ,222677107003,222677107003
006Nz000008l2EgIAI,222677107003,222677107003
006Pv0000090CHBIA2,222677107003,222677107003
0068d000002cXslAAE,222677108001,222677108001
0068d000008elC6AAI,222677108001,222677108001
0068d00000F5iEbAAJ,222677108001,222677108001
006Nz00000CHNdAIAX,222677108001,222677108001
0068d000007vJ7NAAU,222677109002,222677109002
0068d00000BL9PoAAL,222677109002,222677109002
0068d00000F64N3AAJ,222677109002,222677109002
006Nz00000AqahZIAR,222677109002,222677109002
006Nz000003lYm5IAE,222677110005,222677110005
006Nz000006lSP9IAM,222677110005,222677110005
006Pv00000AJcogIAD,222677110005,222677110005
0068d000004eeYZAAY,222677112002,222677112002
0068d000009hs36AAA,222677112002,222677112002
0068d00000CqQ0ZAAV,222677112002,222677112002
006Nz000006o96WIAQ,222677112002,222677112002
0068d0000071AfrAAE,222677113005,222677113005
0068d00000CrMtGAAV,222677113005,222677113005
006Nz000009Zo3FIAS,222677113005,222677113005
0068d00000F4WZGAA3,222678002003,222678002003
006Nz000009TjBAIA0,222678002003,222678002003
006Pv00000FPecqIAD,222678002003,222678002003
0068d000009Eyn0AAC,222678003003,222678003003
006Nz000000gb83IAA,222678003003,222678003003
0068d000002cXhOAAU,222678004001,222678004001
0068d0000074udbAAA,222678004001,222678004001
0068d00000CsFcmAAF,222678004001,222678004001
006Nz00000AFN7KIAX,222678004001,222678004001
0068d000002cXjnAAE,222678005001,222678005001
006Nz000000prdQIAQ,222678005001,222678005001
006Pv0000096DMnIAM,222678005001,222678005001
0068d000002caXtAAI,222678006002,222678006002
0068d000009CpyOAAS,222678006002,222678006002
006Nz000000ri4YIAQ,222678006002,222678006002
006Pv000009MI4NIAW,222678006002,222678006002
006Nz0000039HJHIA2,222678007003,222678007003
006Pv00000ALtDRIA1,222678007003,222678007003
0068d000008VEidAAG,222678008003,222678008003
0068d000009iuTvAAI,222678008003,222678008003
0068d00000Ct9GZAAZ,222678008003,222678008003
006Nz000009a711IAA,222678008003,222678008003
006Pv00000FZ29bIAD,222678008003,222678008003
0068d0000073itzAAA,222678009002,222678009002
0068d00000CtUmvAAF,222678009002,222678009002
006Nz00000C5xAIIAZ,222678009002,222678009002
006Nz000000keFOIAY,222678010003,222678010003
006Nz00000C9Qu1IAF,222678010003,222678010003
0068d000002cXkWAAU,222678013001,222678013001
0068d000008HvtNAAS,222678013001,222678013001
0068d00000CsBbXAAV,222678013001,222678013001
006Nz00000ABOm9IAH,222678013001,222678013001
006Pv00000FE0abIAD,222678013001,222678013001
006Nz000002qXMxIAM,222678014003,222678014003
006Nz000008Qst0IAC,222678014003,222678014003
006Nz000009ofCVIAY,222678014003,222678014003
006Pv000009lMfuIAE,222678014003,222678014003
006Pv000009wdjsIAA,222678014003,222678014003
0068d000002cXkvAAE,222678015001,222678015001
0068d000004h8jpAAA,222678015001,222678015001
006Nz000001UhAFIA0,222678015001,222678015001
006Pv00000AWNOkIAP,222678015001,222678015001
0068d000002cXlFAAU,222678016001,222678016001
0068d000008ezbLAAQ,222678016001,222678016001
0068d0000037G3gAAE,222678017002,222678017002
0068d000008f06rAAA,222678017002,222678017002
006Nz000000nQCjIAM,222678017002,222678017002
006Pv000009EzTSIA0,222678017002,222678017002
0068d000002cXlaAAE,222678018001,222678018001
0068d000005Ss7WAAS,222678018001,222678018001
0068d00000Cr0NqAAJ,222678018001,222678018001
006Nz000002PgxQIAS,222678018001,222678018001
006Pv00000AmNkiIAF,222678018001,222678018001
006Nz000001H6wTIAS,222678019002,222678019002
006Nz00000C6JsHIAV,222678019002,222678019002
0068d000002cXm8AAE,222678020001,222678020001
0068d000008f96jAAA,222678020001,222678020001
0068d00000CtR0KAAV,222678020001,222678020001
006Nz00000Bi3cNIAR,222678020001,222678020001
006Nz0000026d7OIAQ,222678021003,222678021003
006Pv000009R5uZIAS,222678021003,222678021003
006Nz000001ThvUIAS,222678022004,222678022004
006Nz000006XYvZIAW,222678022004,222678022004
006Nz00000CcPBPIA3,222678022004,222678022004
0068d0000038Km1AAE,222678024002,222678024002
0068d000009gF7lAAE,222678024002,222678024002
006Nz000001XKKPIA4,222678024002,222678024002
006Pv00000AXZPUIA5,222678024002,222678024002
0068d000004hNeMAAU,222678025003,222678025003
0068d00000Crs2xAAB,222678025003,222678025003
006Nz00000B7jDVIAZ,222678025003,222678025003
0068d000004iN1iAAE,222678026002,222678026002
0068d00000CqNrlAAF,222678026002,222678026002
006Nz000007qsTZIAY,222678026002,222678026002
006Pv00000Dy16iIAB,222678026002,222678026002
006Nz000004KSxDIAW,222678027006,222678027006
006Nz00000AiwXCIAZ,222678027006,222678027006
0068d000008f2U3AAI,222678031003,222678031003
006Nz000000nQ33IAE,222678031003,222678031003
006Pv0000094ftzIAA,222678031003,222678031003
006Nz000001HtltIAC,222678032004,222678032004
006Nz00000CbtZhIAJ,222678032004,222678032004
006Nz000000slTNIAY,222678038004,222678038004
006Nz000001kx2xIAA,222678038004,222678038004
006Nz00000BN5ThIAL,222678038004,222678038004
0068d000004gKlYAAU,222678039002,222678039002
0068d00000CqBRfAAN,222678039002,222678039002
006Nz000000VHm9IAG,222678039002,222678039002
006Pv000009IKccIAG,222678039002,222678039002
006Nz0000026LX4IAM,222678041004,222678041004
006Pv00000AcT6UIAV,222678041004,222678041004
0068d000009gzIEAAY,222678042002,222678042002
006Nz0000012WeMIAU,222678042002,222678042002
006Pv000009xeNhIAI,222678042002,222678042002
0068d000009fI4pAAE,222678043003,222678043003
006Nz000000xhIhIAI,222678043003,222678043003
006Pv000009XL3pIAG,222678043003,222678043003
006Nz000000jg4jIAA,222678044002,222678044002
006Nz00000C6IPyIAN,222678044002,222678044002
006Nz000002xve1IAA,222678045005,222678045005
006Pv00000AuMOPIA3,222678045005,222678045005
006Nz000001yigkIAA,222678047004,222678047004
006Pv000009JYddIAG,222678047004,222678047004
006Nz000000vx6dIAA,222678048003,222678048003
006Nz00000B8ktnIAB,222678048003,222678048003
006Nz0000014XEXIA2,222678049003,222678049003
006Nz00000C9gUAIAZ,222678049003,222678049003
0068d000002cXrIAAU,222678050002,222678050002
0068d000008eSf7AAE,222678050002,222678050002
0068d00000CsIGsAAN,222678050002,222678050002
006Nz00000BrL5RIAV,222678050002,222678050002
0068d000002cXrhAAE,222678051001,222678051001
0068d000004grmPAAQ,222678051001,222678051001
0068d00000CqNLxAAN,222678051001,222678051001
006Nz000007pBCQIA2,222678051001,222678051001
006Pv00000Dy16gIAB,222678051001,222678051001
0068d00000CtTksAAF,222678052002,222678052002
006Nz00000C68s2IAB,222678052002,222678052002
0068d00000F5ZAuAAN,222678053003,222678053003
006Nz000008ssGaIAI,222678053003,222678053003
006Pv00000ExxkQIAR,222678053003,222678053003
0068d000002cXsQAAU,222678055001,222678055001
0068d000003q1DsAAI,222678055001,222678055001
0068d00000BHVokAAH,222678055001,222678055001
006Nz000004PXRYIA4,222678055001,222678055001
006Pv00000CQlEAIA1,222678055001,222678055001
0068d00000CsOHVAA3,222683002002,222683002002
