pms_reference__c,accountid,break_clause__c,recordtypeid,unit__c,startdate,_enddate,status,agreement_type__c,description,_unit_rn,opportunity__c,ownerid,document_type__c,memorandum_of_agreement_date__c,tenancy_end_date__c,actual_move_out_date__c,uplift_percentage__c,security_deposit_amount__c,special_clauses__c,special_clause_free_text__c,vehicle_make__c,vehicle_model__c,vehicle_registration__c
418570030004,001Nz000001h4atIAA,No Break,012Pv0000027hGnIAI,a1G4J0000025zyrUAA,2023-08-22,,Draft,AST,AST,1,006Nz000001dosQIAQ,0058d000004DOMXAA4,AST,,2024-08-21,,6.0,1900,,,,,
418570031001,0014J00000VvV4fQAF,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zneUAA,2022-04-06,,Draft,AST,AST,1,0064J00000DFUVIQA5,0058d000000la2lAAA,AST,,2025-04-05,,3.5,1534.62,,,,,
418565025002,0014J00000XwUtBQAV,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zzIUAQ,2021-05-29,,Draft,AST,AST,1,0064J00000DtiOfQAJ,0054J000004vXOnQAM,AST,,2025-05-28,,4.0,1825,,"Change Of Sharer Clause 

1. Jack Harris shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Zenya Smith and Karl Potter shall remain Tenants of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Zenya Smith and Karl Potter shall reimburse Jack Harris the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Zenya Smith and Karl Potter shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 29th May 2021.",,,
418565028004,001Nz000001ROorIAG,No Break,012Pv0000027hGnIAI,a1G4J0000025zyKUAQ,2023-08-18,,Draft,AST,AST,1,006Nz000001UBlVIAW,0058d000004DOMXAA4,AST,,2024-08-17,,6.0,2200,,,,,
418565033003,0018d00000G0BXoAAN,Halfway on an 36,012Pv0000027hGnIAI,a1G4J0000025zpgUAA,2022-09-10,,Draft,AST,AST,1,0068d000009EPIuAAO,0058d000004DOMXAA4,AST,,2025-10-06,,4.5,1875,,,,,
418565034001,0014J00000VvV8GQAV,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zeEUAQ,2021-10-01,,Draft,AST,AST,1,0064J00000DFUg1QAH,0058d000006d5m0AAA,AST,,2024-09-30,,6.0,1523.08,,,,,
418565036002,0014J00000VvUadQAF,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zHWUAY,2021-07-23,,Draft,AST,AST,1,0064J00000DFUeNQAX,0058d000006d5m0AAA,AST,,2026-07-22,,6.0,2019.23,,,,,
418565044003,001Nz000005MoPuIAK,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zs8UAA,2021-11-19,,Draft,AST,AST,1,0068d0000039SMyAAM,0054J000004vXOnQAM,AST,,2024-11-18,,6.0,1900,,"Change Of Sharer Clause 

1. Annie Hart and Anna Majcher shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Poppy Fitzpatrick and Katrina Petersone shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Poppy Fitzpatrick and Katrina Petersone shall reimburse Annie Hart and Anna Majcher the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Poppy Fitzpatrick and Katrina Petersone shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 19th November 2021.",,,
418565049001,0014J00000VvVFgQAN,No Break,012Pv0000027hGnIAI,a1G4J000002601KUAQ,2021-08-11,,Draft,AST,AST,1,0064J00000DFUhDQAX,0058d000006d5m0AAA,AST,,2024-08-10,,6.0,1886.54,,,,,
418565056003,0018d00000IHye5AAD,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zpfUAA,2022-01-20,,Draft,AST,AST,1,0064J00000DFUgDQAX,0054J000004vXOnQAM,AST,,2025-01-19,,6.0,1961.54,,,,,
418567001001,0014J00000VvTihQAF,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zLgUAI,2021-12-10,,Draft,AST,AST,1,0064J00000DFUF8QAP,0054J000004vXOnQAM,AST,,2024-12-09,,6.0,1742.3,,,,,
418574014002,0018d000006XUAyAAO,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zoQUAQ,2022-03-11,,Draft,AST,AST,1,0068d000003tzklAAA,0058d000006d5m0AAA,AST,,2024-09-10,,6.0,2250,,,,,
418574015003,001Nz00000171oQIAQ,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zdzUAA,2023-09-13,,Draft,AST,AST,1,006Nz0000013amMIAQ,0058d000004DOMXAA4,AST,,2025-09-12,,6.0,3775,,,,,
418567004004,001Nz0000022iyMIAQ,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zfDUAQ,2021-09-01,,Draft,AST,AST,1,0064J00000FXYR3QAP,0054J000004vXOnQAM,AST,,2024-08-31,,6.0,1495,,"1. Thomas Ahearn shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Zoi Eleni Eskitzopoulou shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Zoi Eleni Eskitzopoulou shall reimburse Thomas Ahearn the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Zoi Eleni Eskitzopoulou shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 1st September 2021.",,,
418567007003,0018d00000C5ydHAAR,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zgQUAQ,2022-08-15,,Draft,AST,AST,1,0068d00000800fOAAQ,0058d000006d5m0AAA,AST,,2024-08-14,,6.0,1575,,,,,
418567008003,0018d0000095mTwAAI,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zZpUAI,2022-07-01,,Draft,AST,AST,1,0068d000005wxT3AAI,0058d0000034SvqAAE,AST,,2024-06-30,,6.0,1540,,,,,
418567010006,001Nz000000qXpWIAU,No Break,012Pv0000027hGnIAI,a1G4J0000025xTsUAI,2023-08-14,,Draft,AST,AST,1,006Nz000000fftdIAA,0058d000004DOMXAA4,AST,,2024-08-13,,6.0,1800,,,,,
418567011003,0018d0000087rubAAA,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zUMUAY,2022-06-17,,Draft,AST,AST,1,0068d000004hJ91AAE,0058d0000034SvqAAE,AST,,2025-06-16,,4.0,1550,,,,,
418567013001,0014J00000VvUWUQA3,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zgBUAQ,2023-05-19,,Draft,AST,AST,1,0064J00000DFTgoQAH,0058d000004GKjUAAW,AST,,2024-05-18,,6.0,1788.46,,,,,
418567017005,0018d00000G0NR3AAN,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zgfUAA,2022-10-21,,Draft,AST,AST,1,0068d000009F9SvAAK,0054J000004vXOnQAM,AST,,2025-04-20,,4.0,1700,,,,,
418567019003,0014J00000YynsvQAB,No Break,012Pv0000027hGnIAI,a1G4J0000025zcoUAA,2021-07-31,,Draft,AST,AST,1,0064J00000FPTH1QAP,0058d0000034SvqAAE,AST,,2024-07-29,,6.0,1256.67,,,,,
418568003002,001Nz00000325RhIAI,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zXVUAY,2021-07-17,,Draft,AST,AST,1,0064J00000FV7mRQAT,0058d000006d5m0AAA,AST,,2024-10-16,,6.0,1755,,"Change Of Sharer Clause 

1. Tom Swarbrick shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Shauna Brown shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Shauna Brown shall reimburse Tom Swarbrick the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Shauna Brown shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 17th July 2021.",,,
418570005001,0014J00000VvSh6QAF,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zuZUAQ,2022-03-01,,Draft,AST,AST,1,0064J00000DFUOpQAP,0054J000004vXOnQAM,AST,,2025-02-28,,6.0,1626.92,,,,,
418570006003,0018d000006YecLAAS,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J000002601TUAQ,2022-05-14,,Draft,AST,AST,1,0068d000004f3OhAAI,0054J000004vXOnQAM,AST,,2025-05-13,,4.0,1395,,3.5% rent increase at 2nd year,,,
418570008002,0014J00000VvV6OQAV,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zs1UAA,2022-04-16,,Draft,AST,AST,1,0064J00000DFUbwQAH,0054J000004vXOnQAM,AST,,2026-04-15,,4.0,1500,,"The Landlord agrees solely for the purpose of this Tenancy that the Tenant may keep two dogs on the Premises provided that

(i)	the Tenant shall pay for any damage caused by the pet to the Premises or Contents or to the garden at the Premises or to any neighbouring garden or premises

(ii)	the Tenant shall pay to the Landlord the cost of replacing any carpet rug fabric or other item in the Premises with one of similar quality that the pet shall soil or damage 

(iii)	the Tenant shall indemnify the Landlord against any related infestation damage and treatment caused to the Premises or Contents by the pet which may become evident during or up to two months after the termination of the Tenancy

(iv)	it is agreed that such consent may be withdrawn by the Landlord during the course of the Tenancy in the event of unreasonable or excessive damage being caused to the Premises.",,,
418570009001,0014J00000VvUs6QAF,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zxvUAA,2021-09-30,,Draft,AST,AST,1,0064J00000DFUN2QAP,0058d000006d5m0AAA,AST,,2025-09-29,,6.0,1673.08,,,,,
418570013002,0018d000003WeLWAA0,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zwZUAQ,2021-10-21,,Draft,AST,AST,1,0068d0000038I7WAAU,0054J000004vXOqQAM,Prescribed Information,,2023-10-20,,4.0,1300,,,,,
418570014003,001Nz000005uWgkIAE,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zm0UAA,2024-01-05,,Draft,AST,AST,1,006Nz000005e0zLIAQ,0058d000004DOMXAA4,,,2025-01-04,,6.0,1800,,,,,
418570015001,0014J00000VvV55QAF,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zkJUAQ,2023-03-01,,Draft,AST,AST,1,0064J00000DFUbqQAH,0054J000004vXOnQAM,AST,,2025-02-28,,6.0,1580.77,,,,,
418570017003,0014J00000VvV0EQAV,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zRKUAY,2022-11-27,,Draft,AST,AST,1,0064J00000DFUEgQAP,0054J000004vXOnQAM,AST,,2024-11-26,,4.5,1701.9,,,,,
418570018003,001Nz00000A42qIIAR,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zroUAA,2024-04-12,,Draft,AST,AST,1,006Nz000009o9HRIAY,0058d000004DOMXAA4,AST,,2027-04-11,,4.0,1850,,,,,
418570019004,001Nz000006xaLmIAI,No Break,012Pv0000027hGnIAI,a1G4J0000025zKnUAI,2024-01-31,,Draft,AST,AST,1,006Nz000006lzKmIAI,0058d000004DOMXAA4,AST,,2025-01-30,,6.0,1800,,,,,
418574020001,0014J00000VvUhBQAV,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zbSUAQ,2023-10-07,,Draft,AST,AST,1,0064J00000DFUR0QAP,0054J000004vXOnQAM,AST,,2026-10-06,,6.0,2000,,,,,
418570021002,0014J00000VvUgSQAV,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zu6UAA,2022-09-05,,Draft,AST,AST,1,0064J00000DFUcAQAX,0054J000004vXOiQAM,AST,,2024-09-22,,6.0,1788.45,,"Change Of Sharer Clause 

1. Sofa Gama shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Christina Phillip Jonas James shall become sole Tenant of the above property and shall assume full responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Christina Phillip Jonas James shall reimburse Sofa Gama the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Christina Phillip Jonas James shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume full responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 5th September 2020.",,,
418570022003,0018d0000095yyqAAA,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zk7UAA,2022-06-11,,Draft,AST,AST,1,0068d00000658eLAAQ,0058d0000034SvqAAE,AST,,2024-06-10,,6.0,1550,,,,,
418570023002,0018d000006WhFnAAK,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zGRUAY,2022-02-17,,Draft,AST,AST,1,0068d000003saGbAAI,0054J000004vXOnQAM,AST,,2026-02-16,,6.0,1550,,,,,
418570024001,0014J00000VvUzQQAV,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zmfUAA,2021-09-22,,Draft,AST,AST,1,0064J00000DFUZQQA5,0058d000006d5m0AAA,AST,,2024-09-21,,6.0,1655.77,,,,,
418570026004,0018d00000Q0nw9AAB,Halfway on an 36,012Pv0000027hGnIAI,a1G4J0000025zwoUAA,2023-01-28,,Draft,AST,AST,1,0068d00000BJg42AAD,0058d000004DOMXAA4,AST,,2026-01-27,,6.0,1700,,,,,
418570027001,0014J00000VvUtjQAF,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zu0UAA,2023-05-26,,Draft,AST,AST,1,0064J00000DFUfEQAX,0054J000004vXOnQAM,AST,,2025-05-25,,4.0,1482.69,,,,,
418570028003,0018d000006WhR7AAK,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J000002602CUAQ,2022-03-01,,Draft,AST,AST,1,0068d000003saHoAAI,0054J000004vXOnQAM,AST,,2025-02-28,,6.0,1600,,,,,
418570029003,0018d00000EjR9OAAV,Halfway on an 36,012Pv0000027hGnIAI,a1G4J0000025zpoUAA,2022-09-28,,Draft,AST,AST,1,0068d000008fG1cAAE,0058d000004DOMXAA4,AST,,2025-09-27,,3.5,1380,,,,,
418570033002,0014J00000YC0N8QAL,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zz4UAA,2023-05-01,,Draft,AST,AST,1,0064J00000DuKmMQAV,0058d000004GKjUAAW,AST,,2025-04-30,,6.0,1557.65,,,,,
418570034003,0018d000003W290AAC,No Break,012Pv0000027hGnIAI,a1G4J0000025zw0UAA,2021-09-30,,Draft,AST,AST,1,0068d0000037NzHAAU,0058d000006d5m0AAA,AST,,2024-09-29,,6.0,1500,,,,,
418570035002,0014J00000VvV6qQAF,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025z3gUAA,2021-10-12,,Draft,AST,AST,1,0064J00000DFUDLQA5,0058d000006d5m0AAA,AST,,2024-09-30,,6.0,1500,,,,,
418570037001,0014J00000VvUzgQAF,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zdOUAQ,2021-09-20,,Draft,AST,AST,1,0064J00000DFULmQAP,0058d000000la2lAAA,AST,,2024-09-19,,3.5,1494.23,,,,,
418570038001,0014J00000VvVBlQAN,No Break,012Pv0000027hGnIAI,a1G4J000002600uUAA,2021-08-01,,Draft,AST,AST,1,0064J00000DFUcaQAH,0058d000006d5m0AAA,AST,,2024-07-31,,6.0,1598.08,,,,,
418570042003,0014J00000VvVDrQAN,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zzyUAA,2022-01-30,,Draft,AST,AST,1,0064J00000DFUdFQAX,0058d000006d5m0AAA,AST,,2024-09-29,,6.0,1615.35,,"Change Of Sharer Clause

1.	(Neda Irajimeimandi and Alireza Jafariabdollahi) shall cease to be Tenants of the above property and shall have no claim on the deposit monies held as detailed in the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd.  

 
2.	GRML will have no involvement in the settlement of the outgoing tenants deposit. These matters and the exchange of funds will be resolved between the parties named in points 1 and 2 above.",,,
418570043003,0018d000006YIiKAAW,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zu7UAA,2022-04-09,,Draft,AST,AST,1,0068d000004eb4nAAA,0058d0000020feeAAA,AST,,2026-04-08,,4.0,1365,,,,,
418570044004,001Nz000009LODVIA4,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zqgUAA,2024-05-01,,Draft,AST,AST,1,006Nz0000095T96IAE,0058d000004DOMXAA4,AST,,2027-04-30,,4.0,1600,,,,,
418570045001,0018d000006YYuEAAW,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zypUAA,2022-04-01,,Draft,AST,AST,1,0064J00000DFUVtQAP,0058d000004GKjUAAW,AST,,2025-03-12,,6.0,1459.62,,"Change Of Sharer Clause 

1. Michael Hepden shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Benchawan Muangyu and Bartosz Kubiakshall become Tenants of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Benchawan Muangyu and Bartosz Kubiak shall reimburse Michael Hepden the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Benchawan Muangyu and Bartosz Kubiak shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 13.02.2015.",,,
418574001002,0014J00000VvUoSQAV,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zk5UAA,2022-01-31,,Draft,AST,AST,1,0064J00000DFUMiQAP,0054J000004vXOnQAM,AST,,2025-01-30,,6.0,2150,,,,,
418574003005,001Nz000002nhIpIAI,No Break,012Pv0000027hGnIAI,a1G4J0000025zmPUAQ,2023-10-21,,Draft,AST,AST,1,006Nz000002jlT3IAI,0058d000004DOMXAA4,AST,,2024-10-20,,6.0,3800,,,,,
418574006015,001Nz00000ApXKLIA3,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zofUAA,2024-05-11,,Draft,AST,AST,1,006Nz00000AUBLMIA5,0058d000004DOMXAA4,AST,,2026-05-10,,4.0,2275,,,,,
418574007002,001Nz000001UKjtIAG,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zV6UAI,2023-10-07,,Draft,AST,AST,1,006Nz000001QTCIIA4,0058d000004DOMXAA4,AST,,2025-10-06,,6.0,2160,,,,,
418574008008,001Nz000007kxahIAA,No Break,012Pv0000027hGnIAI,a1G4J0000025zPkUAI,2024-03-09,,Draft,AST,AST,1,006Nz000007T0iBIAS,0058d000004DOMXAA4,AST,,2025-03-08,,6.0,2350,,,,,
418574023002,0018d00000Ejy3JAAR,Renewal 2 month,012Pv0000027hGnIAI,a1G4J0000025zn8UAA,2022-08-20,,Draft,AST,AST,1,0068d000008fj1LAAQ,0054J000004vXOnQAM,AST,,2025-02-19,,6.0,3250,,,,,
418574050001,001Nz0000016dUMIAY,No Break,012Pv0000027hGnIAI,a1G4J0000025zpeUAA,2023-09-20,,Draft,Licence,Licence,1,006Nz000002GWKdIAO,0058d000004DOMXAA4,Parking Licence,,2024-09-19,,6.0,0,,,,,
418575002001,0018d00000ILHfZAAX,Halfway on an 24,012Pv0000027hGnIAI,a1G4J0000025zi5UAA,2022-12-10,,Draft,Live Work,Live Work,1,0068d000009gkUZAAY,0054J000004vXPBQA2,Live Work Agreement,,2024-12-09,,6.0,2225,,,,,
418575003004,001Nz000009tZKyIAM,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zuYUAQ,2022-11-15,,Draft,Live Work,Live Work,1,0068d000009i1TcAAI,0054J000004vXPBQA2,Live Work Agreement,,2023-11-14,,6.0,2100,,,,,
418575004002,0018d000002v5fJAAQ,Live Work,012Pv0000027hGnIAI,a1G4J0000025zwxUAA,2021-09-17,,Draft,Live Work,Live Work,1,0068d000002cYgSAAU,0058d000006d5m0AAA,Live Work Agreement;Simple Declaration,,2024-09-16,,6.0,2080,,,,,
418575007005,0018d00000EjHpwAAF,Live Work,012Pv0000027hGnIAI,a1G4J0000025zyZUAQ,2021-08-21,,Draft,Live Work,Live Work,1,0064J00000FXlGaQAL,0058d000006d5m0AAA,Live Work Agreement;Statutory Declaration,,2024-08-31,,6.0,2513.33,,,,,
418574024004,001Nz000009nQQoIAM,No Break,012Pv0000027hGnIAI,a1G4J0000025zbyUAA,2022-09-07,,Draft,AST,AST,1,0068d000008fppLAAQ,0054J000004vXOnQAM,AST,,2024-09-06,,4.0,3500,,"Change Of Sharer Clause 

1. Alessa Muller and Archibald Allen shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Annie Aoife Platts and Donan James McGregor Ashby shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Annie Aoife Platts and Donan James McGregor Ashby shall reimburse Alessa Muller and Archibald Allen the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Annie Aoife Platts and Donan James McGregor Ashby shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 7th September 2022.",,,
418574026004,001Nz0000010n3SIAQ,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zqGUAQ,2023-07-22,,Draft,AST,AST,1,006Nz000000kV5eIAE,0058d000004DOMXAA4,AST,,2025-07-21,,6.0,2400,,,,,
418574027003,001Nz000001IEolIAG,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zpSUAQ,2023-09-09,,Draft,AST,AST,1,006Nz000001F6UMIA0,0058d000004DOMXAA4,AST,,2024-09-08,,6.0,2100,,,,,
418574029001,001Nz00000BdX2bIAF,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zh5UAA,2021-11-01,,Draft,AST,AST,1,0064J00000DFUM9QAP,0058d0000034i83AAA,AST,,2025-02-28,,4.0,2394.23,,"Change Of Sharer Clause 

1. Malia Hamadache shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Alexandros Berdos will become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Alexandros Berdos shall reimburse Malia Hamadache the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Alexandros Berdos shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy from 05.02.2015.",,,
418574030001,0014J00000VvU6YQAV,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zjlUAA,2022-06-18,,Draft,AST,AST,1,0064J00000DFSt1QAH,0058d0000034SvqAAE,AST,,2025-06-17,,4.0,2475,,,,,
418574031002,001Nz000001UlKKIA0,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zo1UAA,2021-04-30,,Draft,AST,AST,1,0064J00000DIpEyQAL,0054J000004vXOnQAM,AST,,2025-04-29,,6.0,1950,,The landlord agrees to a rent incentive of 10 days free rent @ £629.00,,,
418574032003,0018d00000G0xyiAAB,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zq1UAA,2022-10-15,,Draft,AST,AST,1,0068d000009f9rnAAA,0058d000006d5m0AAA,AST,,2024-10-14,,6.0,2080,,,,,
418574033001,0018d00000V85kDAAR,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025zmMUAQ,2023-05-05,,Draft,AST,AST,1,0068d00000CsdcwAAB,0054J000004vXOnQAM,AST,,2025-05-04,,4.0,2400,,,,,
418574035002,0014J00000WqCeuQAF,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025zqQUAQ,2022-04-01,,Draft,AST,AST,1,0064J00000DJCgvQAH,0054J000004vXOnQAM,AST,,2026-03-31,,6.0,0,,"Tenant Break Clause (House Purchase)

In order to end the tenancy early you may serve on us written notice at any time where you have purchased a house. The tenancy will come to an end on the date referred to in your notice, which must be at least two months from the date of service of the notice. Your notice must be accompanied by documentary evidence demonstrating to our satisfaction (acting reasonably) that the house purchase necessitates the termination.",,,
