pms_reference__c,accountid,break_clause__c,recordtypeid,unit__c,startdate,_enddate,status,agreement_type__c,description,_unit_rn,opportunity__c,ownerid,document_type__c,memorandum_of_agreement_date__c,tenancy_end_date__c,actual_move_out_date__c,uplift_percentage__c,security_deposit_amount__c,special_clauses__c,special_clause_free_text__c,vehicle_make__c,vehicle_model__c,vehicle_registration__c
222749193001,001Nz00000CffTNIAZ,Check Contract,012Pv000002B0WbIAK,a1GNz0000000eLdMAI,2024-08-24,,Draft,Occupation Contract,Occ Con,1,,,,,,,,,,,,,
222749223003,001Nz00000Cz1JgIAJ,Check Contract,012Pv000002B0WbIAK,a1GNz0000000eLfMAI,2024-07-27,,Draft,Occupation Contract,Occ Con,1,,,,,,,,,,,,,
222749240001,001Nz00000Ct7jWIAR,Check Contract,012Pv000002B0WbIAK,a1GNz0000000eNHMAY,2024-07-22,,Draft,Occupation Contract,Occ Con,1,,,,,,,,,,,,,
222749197001,001Nz00000C9AioIAF,Check Contract,012Pv000002B0WbIAK,a1GNz0000000eOrMAI,2024-08-03,,Draft,Occupation Contract,Occ Con,1,,,,,,,,,,,,,
222749212001,001Nz00000Cfe2bIAB,Check Contract,012Pv000002B0WbIAK,a1GNz0000000eVJMAY,2024-06-28,,Draft,Occupation Contract,Occ Con,1,,,,,,,,,,,,,
222749216001,001Nz00000AlXagIAF,Check Contract,012Pv000002B0WbIAK,a1GNz0000000eYXMAY,2024-12-02,,Draft,Occupation Contract,Occ Con,1,,,,,,,,,,,,,
222749239001,001Nz00000DBhOmIAL,Check Contract,012Pv000002B0WbIAK,a1GNz0000000eblMAA,2024-08-03,,Draft,Occupation Contract,Occ Con,1,,,,,,,,,,,,,
222749242001,001Nz00000Cq68tIAB,Check Contract,012Pv000002B0WbIAK,a1GNz0000000edNMAQ,2024-07-18,,Draft,Occupation Contract,Occ Con,1,,,,,,,,,,,,,
222749245001,001Nz00000CtiSwIAJ,Check Contract,012Pv000002B0WbIAK,a1GNz0000000egbMAA,2024-07-29,,Draft,Occupation Contract,Occ Con,1,,,,,,,,,,,,,
127773001001,001Nz0000090IMMIA2,Check Contract,012Pv000002B0WbIAK,a1GNz0000000uTdMAI,2023-09-07,,Draft,AST (Affordable),Aff Rent,1,,,,,,,,,,,,,
222753090001,001Nz00000Cfnp9IAB,Check Contract,012Pv000002B0WbIAK,a1GNz0000000v9bMAA,2024-07-05,,Draft,AST,AST,1,,,,,,,,,,,,,
222753041001,001Nz00000BrDFQIA3,Check Contract,012Pv000002B0WbIAK,a1GNz0000000vCpMAI,2024-07-27,,Draft,AST,AST,1,,,,,,,,,,,,,
222753055001,001Nz00000DHF9eIAH,Check Contract,012Pv000002B0WbIAK,a1GNz0000000vCqMAI,2024-08-03,,Draft,AST,AST,1,,,,,,,,,,,,,
222752094002,001Nz00000CaVklIAF,Check Contract,012Pv000002B0WbIAK,a1GNz0000000vCrMAI,2024-07-22,,Draft,AST,AST,1,,,,,,,,,,,,,
222756015001,001Nz00000Cjt4hIAB,Check Contract,012Pv000002B0WbIAK,a1GNz0000000vEQMAY,2024-06-24,,Draft,Licence,Licence,1,,,,,,,,,,,,,
222753097001,001Nz00000BOw3aIAD,Check Contract,012Pv000002B0WbIAK,a1GNz0000000vHeMAI,2024-08-01,,Draft,AST,AST,1,,,,,,,,,,,,,
222756002001,001Nz00000BM3sJIAT,Check Contract,012Pv000002B0WbIAK,a1GNz0000000vJFMAY,2024-07-12,,Draft,Licence,Licence,1,,,,,,,,,,,,,
222753096001,001Nz00000CjNGBIA3,Check Contract,012Pv000002B0WbIAK,a1GNz0000000vKsMAI,2024-08-31,,Draft,AST,AST,1,,,,,,,,,,,,,
222752018001,001Nz00000A26BhIAJ,Check Contract,012Pv000002B0WbIAK,a1GNz0000000vO6MAI,2024-07-06,,Draft,AST,AST,1,,,,,,,,,,,,,
222756004001,001Nz00000BxbV3IAJ,Check Contract,012Pv000002B0WbIAK,a1GNz0000000vUXMAY,2024-08-31,,Draft,Licence,Licence,1,,,,,,,,,,,,,
222753052002,001Nz00000CtpB5IAJ,Check Contract,012Pv000002B0WbIAK,a1GNz0000000vfqMAA,2024-08-10,,Draft,AST,AST,1,,,,,,,,,,,,,
222753047001,001Nz00000D1aWiIAJ,Check Contract,012Pv000002B0WbIAK,a1GNz0000000vj4MAA,2024-09-02,,Draft,AST,AST,1,,,,,,,,,,,,,
222753108001,001Nz00000DGsGIIA1,Check Contract,012Pv000002B0WbIAK,a1GNz0000000vj5MAA,2024-08-31,,Draft,AST,AST,1,,,,,,,,,,,,,
222753008001,001Nz00000CEM6bIAH,Check Contract,012Pv000002B0WbIAK,a1GNz0000000vvxMAA,2024-06-28,,Draft,AST,AST,1,,,,,,,,,,,,,
222756031002,001Nz00000A26BhIAJ,Check Contract,012Pv000002B0WbIAK,a1GNz0000000w2QMAQ,2024-09-25,,Draft,Licence,Licence,1,,,,,,,,,,,,,
222753060002,001Nz00000BKF4bIAH,Check Contract,012Pv000002B0WbIAK,a1GNz0000000wAWMAY,2024-07-29,,Draft,AST,AST,1,,,,,,,,,,,,,
222753106001,001Nz00000Cye8XIAR,Check Contract,012Pv000002B0WbIAK,a1GNz0000000wQdMAI,2024-08-28,,Draft,AST,AST,1,,,,,,,,,,,,,
222756007002,001Nz00000D4WppIAF,No Break,012Pv000002B0WbIAK,a1GNz0000000vntMAA,2024-05-27,,Draft,Licence,Licence,1,,0054J000004vXOaQAM,Parking Licence,,2025-05-26,,6.00,0,,,,,
222756023002,001Nz00000CQzvPIAT,Check Contract,012Pv000002B0WbIAK,a1GNz0000000wf7MAA,2024-08-13,,Draft,Licence,Licence,1,,,,,,,,,,,,,
222752105001,001Nz00000CT1LBIA1,Check Contract,012Pv000002B0WbIAK,a1GNz0000000wf9MAA,2024-08-20,,Draft,AST,AST,1,,,,,,,,,,,,,
222753056001,001Nz00000CplQzIAJ,Check Contract,012Pv000002B0WbIAK,a1GNz0000000wjzMAA,2024-07-01,,Draft,AST,AST,1,,,,,,,,,,,,,
222753025001,001Nz00000BGOcrIAH,Check Contract,012Pv000002B0WbIAK,a1GNz0000000wnBMAQ,2024-07-23,,Draft,AST,AST,1,,,,,,,,,,,,,
222753067001,001Nz00000CGVKHIA5,Check Contract,012Pv000002B0WbIAK,a1GNz0000000wnCMAQ,2024-08-21,,Draft,AST,AST,1,,,,,,,,,,,,,
222752056001,001Nz00000CNMDqIAP,Check Contract,012Pv000002B0WbIAK,a1GNz0000000wqRMAQ,2024-08-29,,Draft,AST,AST,1,,,,,,,,,,,,,
222753028001,001Nz00000D90fdIAB,Check Contract,012Pv000002B0WbIAK,a1GNz0000000wwrMAA,2024-08-30,,Draft,AST,AST,1,,,,,,,,,,,,,
222753029001,001Nz00000Arq18IAB,Check Contract,012Pv000002B0WbIAK,a1GNz0000000x05MAA,2024-07-25,,Draft,AST,AST,1,,,,,,,,,,,,,
222753101001,001Nz00000ClKIwIAN,Check Contract,012Pv000002B0WbIAK,a1GNz0000000x4yMAA,2024-08-30,,Draft,AST,AST,1,,,,,,,,,,,,,
222753033001,001Nz00000D4WppIAF,Check Contract,012Pv000002B0WbIAK,a1GNz0000000x89MAA,2024-07-16,,Draft,AST,AST,1,,,,,,,,,,,,,
222753035001,001Nz00000CtCT3IAN,Check Contract,012Pv000002B0WbIAK,a1GNz0000000xBNMAY,2024-07-12,,Draft,AST,AST,1,,,,,,,,,,,,,
222753037001,001Nz00000D1hGLIAZ,Check Contract,012Pv000002B0WbIAK,a1GNz0000000xEbMAI,2024-07-12,,Draft,AST,AST,1,,,,,,,,,,,,,
222753038002,001Nz00000BIzTJIA1,Check Contract,012Pv000002B0WbIAK,a1GNz0000000xGDMAY,2024-07-25,,Draft,AST,AST,1,,,,,,,,,,,,,
222753040001,001Nz00000BM3sJIAT,Check Contract,012Pv000002B0WbIAK,a1GNz0000000xJRMAY,2024-07-12,,Draft,AST,AST,1,,,,,,,,,,,,,
222753043001,001Nz00000CzQMrIAN,Check Contract,012Pv000002B0WbIAK,a1GNz0000000xOHMAY,2024-08-28,,Draft,AST,AST,1,,,,,,,,,,,,,
222753049001,001Nz00000C9knzIAB,Check Contract,012Pv000002B0WbIAK,a1GNz0000000xcnMAA,2024-07-12,,Draft,AST,AST,1,,,,,,,,,,,,,
222753050001,001Nz000009Jfa9IAC,Check Contract,012Pv000002B0WbIAK,a1GNz0000000xg1MAA,2024-09-27,,Draft,AST,AST,1,,,,,,,,,,,,,
222752123003,001Nz00000DBt8BIAT,Check Contract,012Pv000002B0WbIAK,a1GNz0000000y12MAA,2024-08-15,,Draft,AST,AST,1,,,,,,,,,,,,,
222753074001,001Nz00000CZCDuIAP,Check Contract,012Pv000002B0WbIAK,a1GNz0000000y93MAA,2024-08-01,,Draft,AST,AST,1,,,,,,,,,,,,,
222752074001,001Nz00000D8hulIAB,Check Contract,012Pv000002B0WbIAK,a1GNz0000000yAfMAI,2024-08-24,,Draft,AST,AST,1,,,,,,,,,,,,,
222752075002,001Nz00000D2QBvIAN,Check Contract,012Pv000002B0WbIAK,a1GNz0000000yCHMAY,2024-09-12,,Draft,AST,AST,1,,,,,,,,,,,,,
222753079001,001Nz00000DC1llIAD,Check Contract,012Pv000002B0WbIAK,a1GNz0000000yIjMAI,2024-08-10,,Draft,AST,AST,1,,,,,,,,,,,,,
222752082001,001Nz00000CES3xIAH,Check Contract,012Pv000002B0WbIAK,a1GNz0000000ySPMAY,2024-09-07,,Draft,AST,AST,1,,,,,,,,,,,,,
222752092001,001Nz00000CTJpyIAH,Check Contract,012Pv000002B0WbIAK,a1GNz0000000yYrMAI,2024-08-30,,Draft,AST,AST,1,,,,,,,,,,,,,
222752095001,001Nz00000CQzvPIAT,Check Contract,012Pv000002B0WbIAK,a1GNz0000000yc5MAA,2024-07-11,,Draft,AST,AST,1,,,,,,,,,,,,,
222752111002,001Nz00000C5CMcIAN,Check Contract,012Pv000002B0WbIAK,a1GNz0000000yozMAA,2024-08-15,,Draft,AST,AST,1,,,,,,,,,,,,,
222752144004,001Nz00000CacFzIAJ,Check Contract,012Pv000002B0WbIAK,a1GNz0000000yp0MAA,2024-06-29,,Draft,AST,AST,1,,,,,,,,,,,,,
222752125001,001Nz00000ArYp0IAF,Check Contract,012Pv000002B0WbIAK,a1GNz0000000yx3MAA,2024-07-09,,Draft,AST,AST,1,,,,,,,,,,,,,
222752126004,001Nz00000Ciy9dIAB,Check Contract,012Pv000002B0WbIAK,a1GNz0000000yyfMAA,2024-08-29,,Draft,AST,AST,1,,,,,,,,,,,,,
222753098001,001Nz00000BxbV3IAJ,Check Contract,012Pv000002B0WbIAK,a1GNz0000000yygMAA,2024-08-31,,Draft,AST,AST,1,,,,,,,,,,,,,
222753102001,001Nz00000BXzpcIAD,Check Contract,012Pv000002B0WbIAK,a1GNz0000000z6jMAA,2024-06-28,,Draft,AST,AST,1,,,,,,,,,,,,,
222753109001,001Nz00000CXhFmIAL,Check Contract,012Pv000002B0WbIAK,a1GNz0000000zI1MAI,2024-07-13,,Draft,AST,AST,1,,,,,,,,,,,,,
222752171003,001Nz00000CZRhaIAH,Check Contract,012Pv000002B0WbIAK,a1GNz0000000zOTMAY,2024-09-30,,Draft,AST,AST,1,,,,,,,,,,,,,
127774001001,001Nz00000CH0PiIAL,Check Contract,012Pv000002B0WbIAK,a1GNz0000000zRhMAI,2024-05-30,,Draft,,Sh Owner,1,,,,,,,,,,,,,
222758029001,001Nz00000B9i0JIAR,Check Contract,012Pv000002B0WbIAK,a1GNz0000000zoIMAQ,2024-07-26,,Draft,AST,AST,1,,,,,,,,,,,,,
222760005002,001Nz00000BK042IAD,Check Contract,012Pv000002B0WbIAK,a1GNz000000101BMAQ,2025-03-01,,Draft,Licence,Licence,1,,,,,,,,,,,,,
222760006002,001Nz00000CMzKTIA1,Check Contract,012Pv000002B0WbIAK,a1GNz0000001061MAA,2024-10-30,,Draft,Licence,Licence,1,,,,,,,,,,,,,
222758036001,001Nz00000CWHmoIAH,Check Contract,012Pv000002B0WbIAK,a1GNz000000107eMAA,2024-06-28,,Draft,AST,AST,1,,,,,,,,,,,,,
222758020002,001Nz00000CtSb3IAF,Check Contract,012Pv000002B0WbIAK,a1GNz00000010AsMAI,2024-08-16,,Draft,AST,AST,1,,,,,,,,,,,,,
222758099001,001Nz00000BfSOeIAN,Check Contract,012Pv000002B0WbIAK,a1GNz00000010HLMAY,2024-08-17,,Draft,AST,AST,1,,,,,,,,,,,,,
222758006002,001Nz00000ArjMFIAZ,Check Contract,012Pv000002B0WbIAK,a1GNz00000010PNMAY,2024-07-26,,Draft,AST,AST,1,,,,,,,,,,,,,
222758008001,001Nz00000Cyc1uIAB,Check Contract,012Pv000002B0WbIAK,a1GNz00000010UDMAY,2024-07-22,,Draft,AST,AST,1,,,,,,,,,,,,,
222760016002,001Nz00000C5jATIAZ,Check Contract,012Pv000002B0WbIAK,a1GNz00000010afMAA,2025-01-28,,Draft,Licence,Licence,1,,,,,,,,,,,,,
222758024001,001Nz00000CR6ldIAD,Check Contract,012Pv000002B0WbIAK,a1GNz00000010cIMAQ,2024-08-16,,Draft,AST,AST,1,,,,,,,,,,,,,
222758082001,001Nz00000A1cn6IAB,Check Contract,012Pv000002B0WbIAK,a1GNz00000010h8MAA,2024-07-25,,Draft,AST,AST,1,,,,,,,,,,,,,
222758033001,001Nz00000CsK7nIAF,Check Contract,012Pv000002B0WbIAK,a1GNz00000010sQMAQ,2024-07-02,,Draft,AST,AST,1,,,,,,,,,,,,,
222758025003,001Nz00000B4yyZIAR,Check Contract,012Pv000002B0WbIAK,a1GNz00000011BlMAI,2024-11-15,,Draft,Non-Housing (Company),Comp-Let,1,,,,,,,,,,,,,
222760036002,001Nz00000AZGgsIAH,Check Contract,012Pv000002B0WbIAK,a1GNz00000011JpMAI,2024-12-20,,Draft,Licence,Licence,1,,,,,,,,,,,,,
222758072002,001Nz00000B4yyZIAR,Check Contract,012Pv000002B0WbIAK,a1GNz00000011LTMAY,2024-08-14,,Draft,Non-Housing (Company),Comp-Let,1,,,,,,,,,,,,,
222758098001,001Nz00000D1zLJIAZ,Check Contract,012Pv000002B0WbIAK,a1GNz00000011LUMAY,2024-07-27,,Draft,AST,AST,1,,,,,,,,,,,,,
222760042001,001Nz00000B4yyZIAR,Check Contract,012Pv000002B0WbIAK,a1GNz00000011V7MAI,2024-08-13,,Draft,Licence,Licence,1,,,,,,,,,,,,,
222758059001,001Nz00000CQmbZIAT,Check Contract,012Pv000002B0WbIAK,a1GNz00000011lGMAQ,2024-07-13,,Draft,AST,AST,1,,,,,,,,,,,,,
222758055001,001Nz00000CG9tFIAT,Check Contract,012Pv000002B0WbIAK,a1GNz00000011uvMAA,2024-07-20,,Draft,AST,AST,1,,,,,,,,,,,,,
222758066001,001Nz00000CnEqvIAF,Check Contract,012Pv000002B0WbIAK,a1GNz000000121NMAQ,2024-08-31,,Draft,AST,AST,1,,,,,,,,,,,,,
222758071001,001Nz00000AMBIRIA5,Check Contract,012Pv000002B0WbIAK,a1GNz000000126DMAQ,2024-07-27,,Draft,AST,AST,1,,,,,,,,,,,,,
222758073001,001Nz00000BOQr4IAH,Check Contract,012Pv000002B0WbIAK,a1GNz000000127pMAA,2024-07-16,,Draft,AST,AST,1,,,,,,,,,,,,,
222758077001,001Nz00000CpUOZIA3,Check Contract,012Pv000002B0WbIAK,a1GNz00000012B3MAI,2024-07-22,,Draft,AST,AST,1,,,,,,,,,,,,,
222758097002,001Nz00000Air4UIAR,Check Contract,012Pv000002B0WbIAK,a1GNz00000012NxMAI,2024-07-10,,Draft,AST,AST,1,,,,,,,,,,,,,
222758115003,001Nz00000CzUqJIAV,Check Contract,012Pv000002B0WbIAK,a1GNz00000012ZFMAY,2024-08-05,,Draft,AST,AST,1,,,,,,,,,,,,,
222758199001,001Nz00000B4yyZIAR,Check Contract,012Pv000002B0WbIAK,a1GNz00000015SJMAY,2024-08-14,,Draft,Non-Housing (Company),Comp-Let,1,,,,,,,,,,,,,
222758305001,001Nz00000AZGgsIAH,Check Contract,012Pv000002B0WbIAK,a1GNz00000015X7MAI,2024-07-01,,Draft,AST,AST,1,,,,,,,,,,,,,
222758212001,001Nz00000B4yyZIAR,Check Contract,012Pv000002B0WbIAK,a1GNz00000015bxMAA,2024-08-14,,Draft,Non-Housing (Company),Comp-Let,1,,,,,,,,,,,,,
222758307001,001Nz00000BGq2jIAD,Check Contract,012Pv000002B0WbIAK,a1GNz00000015dZMAQ,2024-07-05,,Draft,AST,AST,1,,,,,,,,,,,,,
222758213001,001Nz00000B4yyZIAR,Check Contract,012Pv000002B0WbIAK,a1GNz00000015fBMAQ,2024-08-14,,Draft,Non-Housing (Company),Comp-Let,1,,,,,,,,,,,,,
222758214001,001Nz00000BnqbqIAB,Check Contract,012Pv000002B0WbIAK,a1GNz00000015k1MAA,2024-08-01,,Draft,AST,AST,1,,,,,,,,,,,,,
222758249001,001Nz00000C9jrqIAB,Check Contract,012Pv000002B0WbIAK,a1GNz00000015nGMAQ,2024-07-20,,Draft,AST,AST,1,,,,,,,,,,,,,
222758194001,001Nz00000BrgUDIAZ,Check Contract,012Pv000002B0WbIAK,a1GNz00000015s8MAA,2024-08-06,,Draft,AST,AST,1,,,,,,,,,,,,,
222758198001,001Nz00000B4yyZIAR,Check Contract,012Pv000002B0WbIAK,a1GNz00000015s9MAA,2024-08-14,,Draft,Non-Housing (Company),Comp-Let,1,,,,,,,,,,,,,
222758313001,001Nz00000A3ibTIAR,Check Contract,012Pv000002B0WbIAK,a1GNz00000015wvMAA,2024-08-29,,Draft,AST,AST,1,,,,,,,,,,,,,
222758208001,001Nz00000B4yyZIAR,Check Contract,012Pv000002B0WbIAK,a1GNz0000001650MAA,2024-08-14,,Draft,Non-Housing (Company),Comp-Let,1,,,,,,,,,,,,,
222758316001,001Nz00000CEJGnIAP,Check Contract,012Pv000002B0WbIAK,a1GNz000000166bMAA,2024-08-22,,Draft,AST,AST,1,,,,,,,,,,,,,
222758145001,001Nz00000BYDfeIAH,Check Contract,012Pv000002B0WbIAK,a1GNz000000168EMAQ,2024-09-02,,Draft,AST,AST,1,,,,,,,,,,,,,
222758318001,001Nz00000BJxhBIAT,Check Contract,012Pv000002B0WbIAK,a1GNz00000016D3MAI,2024-07-01,,Draft,AST,AST,1,,,,,,,,,,,,,
222758235002,001Nz00000DBn4TIAT,Check Contract,012Pv000002B0WbIAK,a1GNz00000016HvMAI,2024-08-05,,Draft,AST,AST,1,,,,,,,,,,,,,
222758181002,001Nz00000BOzGxIAL,Check Contract,012Pv000002B0WbIAK,a1GNz00000016HxMAI,2024-07-12,,Draft,AST,AST,1,,,,,,,,,,,,,
222758185001,001Nz00000CzeL4IAJ,Check Contract,012Pv000002B0WbIAK,a1GNz00000016HyMAI,2024-07-08,,Draft,AST,AST,1,,,,,,,,,,,,,
222758228001,001Nz00000BLvJWIA1,Check Contract,012Pv000002B0WbIAK,a1GNz00000016MjMAI,2024-07-08,,Draft,AST,AST,1,,,,,,,,,,,,,
222758254001,001Nz00000CNkhaIAD,Check Contract,012Pv000002B0WbIAK,a1GNz00000016OMMAY,2024-08-10,,Draft,AST,AST,1,,,,,,,,,,,,,
222758230001,001Nz00000A7E26IAF,Check Contract,012Pv000002B0WbIAK,a1GNz00000016PxMAI,2024-07-11,,Draft,AST,AST,1,,,,,,,,,,,,,
222758231001,001Nz00000AYhBIIA1,Check Contract,012Pv000002B0WbIAK,a1GNz00000016TBMAY,2024-07-31,,Draft,AST,AST,1,,,,,,,,,,,,,
222758326001,001Nz00000CzVnxIAF,Check Contract,012Pv000002B0WbIAK,a1GNz00000016UnMAI,2024-07-25,,Draft,AST,AST,1,,,,,,,,,,,,,
222758327002,001Nz00000D4OnUIAV,Check Contract,012Pv000002B0WbIAK,a1GNz00000016Y1MAI,2024-09-16,,Draft,AST,AST,1,,,,,,,,,,,,,
222758192001,001Nz00000D8oD3IAJ,Check Contract,012Pv000002B0WbIAK,a1GNz00000016Y2MAI,2024-08-26,,Draft,AST,AST,1,,,,,,,,,,,,,
222758233002,001Nz00000CplR2IAJ,Check Contract,012Pv000002B0WbIAK,a1GNz00000016ZdMAI,2024-07-24,,Draft,AST,AST,1,,,,,,,,,,,,,
222758178001,001Nz00000B4yyZIAR,Check Contract,012Pv000002B0WbIAK,a1GNz00000016csMAA,2024-08-14,,Draft,Non-Housing (Company),Comp-Let,1,,,,,,,,,,,,,
222758237001,001Nz00000B4yyZIAR,Check Contract,012Pv000002B0WbIAK,a1GNz00000016eTMAQ,2024-08-14,,Draft,Non-Housing (Company),Comp-Let,1,,,,,,,,,,,,,
222758300001,001Nz00000Bxfc4IAB,Check Contract,012Pv000002B0WbIAK,a1GNz00000016eVMAQ,2024-07-25,,Draft,AST,AST,1,,,,,,,,,,,,,
222758238001,001Nz00000B4yyZIAR,Check Contract,012Pv000002B0WbIAK,a1GNz00000016g5MAA,2024-08-14,,Draft,Non-Housing (Company),Comp-Let,1,,,,,,,,,,,,,
222758191003,001Nz00000CiwfmIAB,Check Contract,012Pv000002B0WbIAK,a1GNz00000016jLMAQ,2024-07-11,,Draft,AST,AST,1,,,,,,,,,,,,,
222758276001,001Nz00000CzMmIIAV,Check Contract,012Pv000002B0WbIAK,a1GNz00000016rPMAQ,2024-06-26,,Draft,AST,AST,1,,,,,,,,,,,,,
222758149002,001Nz00000AMd6eIAD,Check Contract,012Pv000002B0WbIAK,a1GNz000000172gMAA,2024-07-29,,Draft,AST,AST,1,,,,,,,,,,,,,
222758338001,001Nz00000BK042IAD,Check Contract,012Pv000002B0WbIAK,a1GNz000000174HMAQ,2024-09-02,,Draft,AST,AST,1,,,,,,,,,,,,,
222758245001,001Nz00000C5q79IAB,Check Contract,012Pv000002B0WbIAK,a1GNz000000175tMAA,2024-07-26,,Draft,AST,AST,1,,,,,,,,,,,,,
222758340002,001Nz00000AeYOcIAN,Check Contract,012Pv000002B0WbIAK,a1GNz0000001797MAA,2024-11-29,,Draft,AST,AST,1,,,,,,,,,,,,,
222758148002,001Nz00000CqK29IAF,Check Contract,012Pv000002B0WbIAK,a1GNz00000017CLMAY,2024-07-19,,Draft,AST,AST,1,,,,,,,,,,,,,
222758250001,001Nz00000CfQ9OIAV,Check Contract,012Pv000002B0WbIAK,a1GNz00000017IoMAI,2024-07-30,,Draft,AST,AST,1,,,,,,,,,,,,,
222758253001,001Nz00000BXBKzIAP,Check Contract,012Pv000002B0WbIAK,a1GNz00000017PFMAY,2024-06-29,,Draft,AST,AST,1,,,,,,,,,,,,,
222758280001,001Nz00000B4yyZIAR,Check Contract,012Pv000002B0WbIAK,a1GNz00000017PGMAY,2024-08-14,,Draft,Non-Housing (Company),Comp-Let,1,,,,,,,,,,,,,
222758261002,001Nz00000D2SnBIAV,Check Contract,012Pv000002B0WbIAK,a1GNz00000017aXMAQ,2024-08-29,,Draft,AST,AST,1,,,,,,,,,,,,,
222758203001,001Nz00000C5jATIAZ,Check Contract,012Pv000002B0WbIAK,a1GNz00000017cAMAQ,2024-07-01,,Draft,AST,AST,1,,,,,,,,,,,,,
222758209001,001Nz00000BP3SbIAL,Check Contract,012Pv000002B0WbIAK,a1GNz00000017dmMAA,2024-07-08,,Draft,AST,AST,1,,,,,,,,,,,,,
222758271001,001Nz00000B1BRJIA3,Check Contract,012Pv000002B0WbIAK,a1GNz00000017h0MAA,2024-09-30,,Draft,AST,AST,1,,,,,,,,,,,,,
222758264002,001Nz00000D22B9IAJ,Check Contract,012Pv000002B0WbIAK,a1GNz00000017ibMAA,2024-09-20,,Draft,AST,AST,1,,,,,,,,,,,,,
222758297001,001Nz000009GrTCIA0,Check Contract,012Pv000002B0WbIAK,a1GNz00000017lqMAA,2024-07-22,,Draft,AST,AST,1,,,,,,,,,,,,,
222758176001,001Nz000009qLb8IAE,Check Contract,012Pv000002B0WbIAK,a1GNz000000183ZMAQ,2024-08-30,,Draft,AST,AST,1,,,,,,,,,,,,,
222758182001,001Nz00000BP5wNIAT,Check Contract,012Pv000002B0WbIAK,a1GNz00000018BdMAI,2024-07-18,,Draft,AST,AST,1,,,,,,,,,,,,,
222758189001,001Nz00000CfUeLIAV,Check Contract,012Pv000002B0WbIAK,a1GNz00000018OXMAY,2024-07-31,,Draft,AST,AST,1,,,,,,,,,,,,,
222758190001,001Nz00000B4yyZIAR,Check Contract,012Pv000002B0WbIAK,a1GNz00000018Q9MAI,2024-08-14,,Draft,Non-Housing (Company),Comp-Let,1,,,,,,,,,,,,,
222758196001,001Nz00000B4yyZIAR,Check Contract,012Pv000002B0WbIAK,a1GNz00000018TOMAY,2024-08-14,,Draft,Non-Housing (Company),Comp-Let,1,,,,,,,,,,,,,
222758193001,001Nz00000CjO8vIAF,Check Contract,012Pv000002B0WbIAK,a1GNz00000018UzMAI,2024-06-27,,Draft,AST,AST,1,,,,,,,,,,,,,
222758207001,001Nz00000B4axrIAB,Check Contract,012Pv000002B0WbIAK,a1GNz00000018V0MAI,2024-07-31,,Draft,AST,AST,1,,,,,,,,,,,,,
222758303002,001Nz00000BOT2XIAX,Check Contract,012Pv000002B0WbIAK,a1GNz00000018YEMAY,2024-06-29,,Draft,AST,AST,1,,,,,,,,,,,,,
222758294001,001Nz00000CWMZcIAP,Check Contract,012Pv000002B0WbIAK,a1GNz00000018gHMAQ,2024-07-05,,Draft,AST,AST,1,,,,,,,,,,,,,
222758299002,001Nz00000CnG1VIAV,Check Contract,012Pv000002B0WbIAK,a1GNz00000018l7MAA,2024-08-12,,Draft,AST,AST,1,,,,,,,,,,,,,
222758301001,001Nz00000D8SEFIA3,Check Contract,012Pv000002B0WbIAK,a1GNz00000018mkMAA,2024-07-26,,Draft,AST,AST,1,,,,,,,,,,,,,
222758206001,001Nz00000AbHKHIA3,Check Contract,012Pv000002B0WbIAK,a1GNz00000018oLMAQ,2024-07-31,,Draft,AST,AST,1,,,,,,,,,,,,,
222756036002,001Nz00000D90fdIAB,Check Contract,012Pv000002B0WbIAK,a1GNz0000001GHFMA2,2024-10-23,,Draft,Licence,Licence,1,,,,,,,,,,,,,
127782001001,001Nz000009XIHAIA4,Check Contract,012Pv000002B0WbIAK,a1GNz0000001Tw1MAE,2024-03-07,,Draft,,Sh Owner,1,,,,,,,,,,,,,
127781001001,001Nz00000BM1vDIAT,Check Contract,012Pv000002B0WbIAK,a1GNz0000001TxdMAE,2024-04-30,,Draft,,Sh Owner,1,,,,,,,,,,,,,
127780001001,001Nz000008NN2ZIAW,Check Contract,012Pv000002B0WbIAK,a1GNz0000001TzFMAU,2024-02-08,,Draft,,Sh Owner,1,,,,,,,,,,,,,
127787001001,001Nz00000BMN1FIAX,Check Contract,012Pv000002B0WbIAK,a1GNz0000002jDxMAI,2024-04-30,,Draft,,Sh Owner,1,,,,,,,,,,,,,
127788001001,001Nz00000ApT3pIAF,Check Contract,012Pv000002B0WbIAK,a1GNz0000002jFZMAY,2024-04-09,,Draft,,Sh Owner,1,,,,,,,,,,,,,
127789001001,001Nz000009aSK2IAM,Check Contract,012Pv000002B0WbIAK,a1GNz0000002jHBMAY,2024-03-15,,Draft,,Sh Owner,1,,,,,,,,,,,,,
127793001001,001Nz000009HFbvIAG,Check Contract,012Pv000002B0WbIAK,a1GNz0000002jInMAI,2024-03-01,,Draft,,Sh Owner,1,,,,,,,,,,,,,
127799001001,001Nz00000ArSq5IAF,Check Contract,012Pv000002B0WbIAK,a1GNz0000002jM1MAI,2024-04-17,,Draft,,Sh Owner,1,,,,,,,,,,,,,
127799002001,001Nz00000BMBL4IAP,Check Contract,012Pv000002B0WbIAK,a1GNz0000002jNdMAI,2024-04-26,2149-04-25,Draft,,Sh Owner,1,,,,,,,,,,,,,
