#,"Score, 🔽",Name,Package,Developer Name,Folder,Format,Description
,,,,,,,
2729,,Gunhill - FY Monthly Notice,,Gunhill_FY_Monthly_Notice,Gunhill,Summary,FV notices recieved for the current FY for Gunhill...
2730,,Gunhill - Void Days,,Gunhill_Void_Days,Gunhill,Summary,Void Days for all upcoming move ins agreed at Gunh...
2731,,Gunhill - Total Lets Pending,,Gunhill_Total_Lets_Pending,Gunhill,Summary,All lets pending for Gunhill
2732,,Gunhill - Unavailable Units,,Gunhill_Unavailable_Units,Gunhill,Summary,All unavailable units at Gunhill
2733,,Gunhill - FVs upcoming,,Gunhill_FVs_upcoming,Gunhill,Summary,Units with a Tenancy End Date today or in the futu...
2734,,Gunhill - Short Notices,,Gunhill_Short_Notices,Gunhill,Summary,Notices received to vacate the property with less ...
2735,,Gunhill - HDs This Year,,Gunhill_HDs_This_Year,Gunhill,Summary,All HDs taken for the current year for Gunhill. Do...
2736,,Gunhill - HDs Last Year,,Gunhill_HDs_Last_Year,Gunhill,Summary,All HDs taken for the previous year for Gunhill. D...
2737,,Gunhill - Renewals This Year,,Gunhill_Renewals_This_Yea,Gunhill,Summary,"All Renewals for the current year for Gunhill, inc..."
2738,,Gunhill - Renewals Last Year,,Gunhill_Renewals_Last_Year,Gunhill,Summary,"All Renewals for the previous year for Gunhill, in..."
2739,,Gunhill - Leads This Year,,Gunhill_Leads_This_Year,Gunhill,Summary,All leads for the current year at Gunhill
2740,,Gunhill - Leads Last Year,,Gunhill_Leads_Last_Year,Gunhill,Summary,All leads for the previous year at Gunhill
2741,,Gatehouse - Unit Tracker,,Gatehouse_Unit_Tracker,Gatehouse,Summary,All units at Gatehouse Apartments
2742,,Gatehouse - HDs Last Year,,Gatehouse_HDs_Last_Year,Gatehouse,Summary,All HDs taken for the previous year for Gatehouse ...
2743,,Gatehouse - Occupancy,,Gatehouse_Occupancy,Gatehouse,Summary,Occupancy at Gatehouse Apartments
2744,,Gatehouse - Void Units Not Reserved,,Gatehouse_Void_Units_Not_Reserved,Gatehouse,Summary,All void units at Gatehouse Apartments that have n...
2745,,Gatehouse - FVs,,Gatehouse_FVs,Gatehouse,Summary,Units with a Tenancy End Date today or in the futu...
2746,,Gatehouse - Void Days,,Gatehouse_Void_Days,Gatehouse,Summary,Void Days for all upcoming move ins agreed at Gate...
2747,,Gatehouse - Total Lets Pending,,Gatehouse_Total_Lets_Pending1,Gatehouse,Summary,All lets pending for Gatehouse Apartments
2748,,Gatehouse - Available Units,,Gatehouse_Available_Units1,Gatehouse,Summary,All available units at Gatehouse Apartments
2749,,Gatehouse - Unavailable Units,,Gatehouse_Unavailable_Units1,Gatehouse,Summary,All unavailable units at Gatehouse Apartments
2750,,Gatehouse - FVs upcoming,,Gatehouse_FVs_upcoming,Gatehouse,Summary,Units with a Tenancy End Date today or in the futu...
2751,,Gatehouse - Short Notices,,Gatehouse_Short_Notices,Gatehouse,Summary,Notices received to vacate the property with less ...
2752,,Gatehouse - HDs This Year,,Gatehouse_HDs_This_Year1,Gatehouse,Summary,All HDs taken for the current year for Gatehouse A...
2753,,Gatehouse - Renewals This Year,,Gatehouse_Apartments_Renewals_This_Yea,Gatehouse,Summary,All Renewals for the current year for Gatehouse Ap...
2754,,Gatehouse - Renewals Last Year,,Gatehouse_Renewals_Last_Year,Gatehouse,Summary,All Renewals for the previous year for Gatehouse A...
2755,,Gatehouse - Leads This Year,,Gatehouse_Leads_This_Year1,Gatehouse,Summary,All leads for the current year at Gatehouse Apartm...
2756,,Gatehouse - Leads Last Year,,Gatehouse_Leads_Last_Year,Gatehouse,Summary,All leads for the previous year at Gatehouse Apart...
2757,,BTR/Vesta Move Ins - This Week,,BTR_Move_Ins_This_Week,Move In Reports,Summary,Move ins this week for BTR/Vesta portfolios
2758,,BTR/Vesta Move Ins - This Month,,BTR_Move_Ins_This_Month,Move In Reports,Summary,Move ins this month for BTR/Vesta portfolios
2759,,BTR/Vesta Move Ins - Next Month,,BTR_Move_Ins_Next_Month,Move In Reports,Summary,Move ins next month for BTR/Vesta portfolios
2760,,BTR/Vesta Move Ins - Next Week,,BTR_Move_Ins_Next_Week,Move In Reports,Summary,Move ins next week for BTR/Vesta portfolios
2761,,PRS Move Ins - Next Week,,PRS_Move_Ins_Next_Week,Move In Reports,Summary,Move ins next week for PRS portfolios
2762,,PRS Move Ins - This Week,,PRS_Move_Ins_This_Week,Move In Reports,Summary,Move ins this week for PRS portfolios
2763,,PRS Move Ins - This Month,,PRS_Move_Ins_This_Month,Move In Reports,Summary,Move ins this month for PRS portfolios
2764,,PRS Move Ins - Next Month,,PRS_Move_Ins_Next_Month,Move In Reports,Summary,Move ins next month for PRS portfolios
2765,,BTR/Vesta Move Ins - Last FY,,BTR_Vesta_Move_Ins_Last_FY,Move In Reports,Summary,Move ins for last FY for BTR/Vesta portfolios. Exc...
2766,,BTR/Vesta Move Ins - Last Qtr,,of_BTR_Vesta_Move_Ins_Last_Qtr,Move In Reports,Summary,Move ins for last Qtr for BTR/Vesta portfolios. Ex...
2767,,PRS Move Ins - Last FY,,PRS_Move_Ins_Last_FY,Move In Reports,Summary,Move ins for last FY for PRS portfolios. Excluding...
2768,,PRS Move Ins - Last Qtr,,PRS_Move_Ins_Last_Qtr,Move In Reports,Summary,Move ins for last Qtr for PRS portfolios. Excludin...
2769,,The Mint - Occupancy,,The_Mint_Occupancy,The Mint,Summary,Occupancy at The Mint
2770,,The Mint - Unit Tracker,,The_Mint_Unit_Tracker,The Mint,Summary,All units at The Mint
2771,,The Mint - Void Units Not Reseved,,The_Mint_Void_Units_Not_Reseved,The Mint,Summary,All void units at The Mint that have not been rese...
2772,,The Mint - Available Units,,The_Mint_Available_Units,The Mint,Summary,All available units at The Mint
2773,,The Mint - FVs,,The_Mint_FVs,The Mint,Summary,Units with a Tenancy End Date today or in the futu...
2774,,The Mint - FY Monthly Notices,,The_Mint_FY_Monthly_Notices,The Mint,Summary,FV notices recieved for the current FY for The Min...
2775,,The Mint - Void Days,,The_Mint_Void_Days,The Mint,Summary,Void Days for all upcoming move ins agreed at The ...
2776,,The Mint - Total Lets Pending,,The_Mint_Total_Lets_Pending,The Mint,Summary,All lets pending for The Mint
2777,,The Mint - Leads Last Year,,The_Mint_Leads_Last_Year,The Mint,Summary,All leads for the previous year at The Mint
2778,,The Mint - Unavailable Units,,The_Mint_Unavailable_Units,The Mint,Summary,All unavailable units at The Mint
2779,,The Mint - FVs upcoming,,The_Mint_FVs_upcoming,The Mint,Summary,Units with a Tenancy End Date today or in the futu...
2780,,The Mint - Short Notices,,The_Mint_Short_Notices,The Mint,Summary,Notices received to vacate the property with less ...
2781,,The Mint - HDs This Year,,The_Mint_HDs_This_Year1,The Mint,Summary,All HDs taken for the current year for The Mint. D...
2782,,The Mint - HDs Last Year,,The_Mint_HDs_Last_Year,The Mint,Summary,All HDs taken for the previous year for The Mint. ...
2783,,The Mint - Renewals This Year,,The_Mint_Renewals_This_Year,The Mint,Summary,"All Renewals for the current year for The Mint, in..."
2784,,The Mint - Renewals Last Year,,The_Mint_Renewals_Last_Year,The Mint,Summary,"All Renewals for the previous year for The Mint, i..."
2785,,The Mint - Leads This Year,,The_Mint_Leads_This_Year,The Mint,Summary,All leads for the current year at The Mint
2786,,The Mint - Parking Availability,,The_Mint_Parking_Availability,The Mint,Summary,Available parking spaces at The Mint
2787,,The Mint - Parking Availability,,The_Mint_Parking_Availability1,The Mint,Summary,Available parking spaces at The Mint
2788,,Copy of The Mint - Available Units,,Copy_of_The_Mint_Available_Units,The Mint,Summary,All available units at The Mint
2789,,TEMPLATE Leads - This and Last week,,TEMPLATE_Leads_This_and_Last_week,Template Reports,Summary,Leeds for XXX created in the current and previous ...
2790,,TEMPLATE - Parking Waitlist,,TEMPLATE_Parking_Waitlist,Template Reports,Summary,Parking Waitlist for XXX. Grouped by building and ...
2791,,TEMPLATE - Parking Availability,,TEMPLATE_Parking_Availability1,Template Reports,Summary,Available parking spaces at XXX
2792,,New Launches - Monthly Leads,,New_Launches_Monthly_Leads1,Weavers Yard,Summary,Leads for the current and previous month for Weave...
2793,,Weavers Yard - Unit Tracker,,Weavers_Yard_Unit_Tracker1,Weavers Yard,Summary,All units at Weavers Yard
2794,,Weavers Yard - Occupancy,,Weavers_Yard_Occupancy1,Weavers Yard,Summary,Occupancy at Weavers Yard
2795,,Weavers Yard - Void Units Not Reserved,,Weavers_Yard_Void_Units_Not_Reserved,Weavers Yard,Summary,All void units at Weavers Yard that have not been ...
2796,,Weavers Yard - Available Units,,Weavers_Yard_Available_Units2,Weavers Yard,Summary,All available units at Weavers Yard
2797,,Weavers Yard - FVs,,Weavers_Yard_FVs,Weavers Yard,Summary,Units with a Tenancy End Date today or in the futu...
2798,,Weavers Yard - FY Monthly Notices,,Weavers_Yard_FY_Monthly_Notices,Weavers Yard,Summary,FV notices recieved for the current FY for Weavers...
2799,,Weavers Yard - Void Days,,Weavers_Yard_Void_Days,Weavers Yard,Summary,Void Days for all upcoming move ins agreed at Weav...
2800,,Weavers Yard - Total Lets Pending,,Weavers_Yard_Total_Lets_Pending1,Weavers Yard,Summary,All lets pending for Weavers Yard
2801,,Weavers Yard - Unavailable Units,,Weavers_Yard_Unavailable_Units1,Weavers Yard,Summary,All unavailable units at Weavers Yard
2802,,Weavers Yard - FVs upcoming,,Weavers_Yard_FVs_upcoming,Weavers Yard,Summary,Units with a Tenancy End Date today or in the futu...
2803,,Weavers Yard - Short Notices,,Weavers_Yard_Short_Notices,Weavers Yard,Summary,Notices received to vacate the property with less ...
2804,,Weavers Yard - HDs This Year,,Weavers_Yard_HDs_This_Year1,Weavers Yard,Summary,All HDs taken for the current year for Weavers Yar...
2805,,Weavers Yard - HDs Last Year,,Weavers_Yard_HDs_Last_Year,Weavers Yard,Summary,All HDs taken for the previous year for Weavers Ya...
2806,,Weavers Yard - Renewals This Year,,Weavers_Yard_Renewals_This_Year,Weavers Yard,Summary,All Renewals for the current year for Weavers Yard...
2807,,Weavers Yard - Renewals Last Year,,Weavers_Yard_Renewals_Last_Year,Weavers Yard,Summary,All Renewals for the previous year for Weavers Yar...
2808,,Weavers Yard - Leads This Year,,Weavers_Yard_Leads_This_Year,Weavers Yard,Summary,All leads for the current year at Weavers Yard
2809,,Weavers Yard - Leads Last Year,,Weavers_Yard_Leads_Last_Year,Weavers Yard,Summary,All leads for the previous year at Weavers Yard
2810,,Weavers Viewber viewing report - Todays,,Weavers_Viewber_viewing_report_Todays,Weavers Yard,Summary,Todays viwings at Weavers for Viewber
2811,,Weavers Yard - Parking Tracker,,Weavers_Yard_Parking_Tracker,Weavers Yard,Summary,All PARKING units at Weavers Yard
2812,,Weavers Yard - Available Parking Units,,Weavers_Yard_Available_Parking_Units,Weavers Yard,Summary,All available Parking units at Weavers Yard
2813,,Weavers leads to call,,Weavers_leads_to_call,Weavers Yard,Matrix,Weavers Yard old leads call out
2814,,Weavers Yard - Monthly Leads,,Weavers_Yard_Monthly_Leads,Weavers Yard,Summary,Leads for the current and previous month for Weave...
2815,,Berewood PRS - Unit Tracker,,Berewood_PRS_Unit_Tracker,Berewood PRS,Summary,All units at Berewood PRS
2816,,Berewood PRS - Void Units Not Rese,,Berewood_PRS_Void_Units_Not_Rese,Berewood PRS,Summary,All void units at Berewood PRS that have not been ...
2817,,Berewood PRS - Occupancy,,Berewood_PRS_Occupancy1,Berewood PRS,Summary,Occupancy at Berewood PRS
2818,,Berewood PRS - Available Units,,Berewood_PRS_Available_Units1,Berewood PRS,Summary,All available units at Berewood PRS
2819,,Berewood PRS - FVs,,Berewood_PRS_FVs,Berewood PRS,Summary,Units with a Tenancy End Date today or in the futu...
2820,,Berewood PRS - FY Monthly Notices,,Berewood_PRS_FY_Monthly_Notices,Berewood PRS,Summary,FV notices recieved for the current FY for Berewoo...
2821,,Berewood PRS - Void Days,,Berewood_PRS_Void_Days,Berewood PRS,Summary,Void Days for all upcoming move ins agreed at Bere...
2822,,Berewood PRS - Total Lets Pending,,Berewood_PRS_Total_Lets_Pending,Berewood PRS,Summary,All lets pending for Berewood PRS
2823,,Berewood PRS - Unavailable Units,,Berewood_PRS_Unavailable_Units,Berewood PRS,Summary,All unavailable units at Berewood PRS
2824,,Berewood PRS - FVs upcoming,,Berewood_PRS_FVs_upcoming,Berewood PRS,Summary,Units with a Tenancy End Date today or in the futu...
2825,,Berewood PRS - Short Notices,,Berewood_PRS_Short_Notices,Berewood PRS,Summary,Notices received to vacate the property with less ...
2826,,Berewood PRS - Leads This Year,,Berewood_PRS_Leads_This_Year,Berewood PRS,Summary,All leads for the current year at Berewood PRS
2827,,Berewood PRS - HDs This Year,,Berewood_PRS_HDs_This_Year,Berewood PRS,Summary,All HDs taken for the current year for Berewood PR...
2828,,Berewood PRS - HDs Last Year,,Berewood_PRS_HDs_Last_Year,Berewood PRS,Summary,All HDs taken for the previous year for Berewood P...
2829,,Berewood PRS - Renewals This Year,,Berewood_PRS_Renewals_This_Year,Berewood PRS,Summary,All Renewals for the current year for Berewood PRS...
2830,,Berewood PRS - Renewals Last Year,,Berewood_PRS_Renewals_Last_Year,Berewood PRS,Summary,All Renewals for the previous year for Berewood PR...
2831,,Berewood PRS - Leads Last Year,,Berewood_PRS_Leads_Last_Year,Berewood PRS,Summary,All leads for the previous year at Berewood PRS
2832,,Survey Touchpoint Customer - Month 3,,Survey_Touchpoint_Customer_Month_3_m6A,Survey calls with units,Tabular,SAJI
2833,,Tilt Works - Unit Tracker,,Tilt_Works_Unit_Tracker,Tilt Works,Summary,All units at Tilt Works
2834,,Tilt Works - Occupancy,,Tilt_Works_Occupancy,Tilt Works,Summary,Occupancy at Tilt Works
2835,,Tilt Works - Void Units Not Reserved,,Tilt_Works_Void_Units_Not_Rese,Tilt Works,Summary,All void units at Tilt Works that have not been re...
2836,,Tilt Works - Available Units,,Tilt_Works_Available_Units,Tilt Works,Summary,All available units at Tilt Works
2837,,Tilt Works - FVs,,Tilt_Works_FVs,Tilt Works,Summary,Units with a Tenancy End Date today or in the futu...
2838,,Tilt Works - FY Monthly Notices,,Tilt_Works_FY_Monthly_Notice,Tilt Works,Summary,FV notices recieved for the current FY for Tilt Wo...
2839,,Tilt Works - Void Days,,Tilt_Works_Void_Days,Tilt Works,Summary,Void Days for all upcoming move ins agreed at Tilt...
2840,,Tilt Works - Total Lets Pending,,Tilt_Works_Total_Lets_Pending,Tilt Works,Summary,All lets pending for Tilt Works
2841,,Tilt Works - Unavailable Units,,Tilt_Works_Unavailable_Units,Tilt Works,Summary,All unavailable units at Tilt Works
2842,,Tilt Works - FVs upcoming,,Tilt_Works_FVs_upcoming,Tilt Works,Summary,Units with a Tenancy End Date today or in the futu...
2843,,Tilt Works - Short Notices,,Tilt_Works_Short_Notices,Tilt Works,Summary,Notices received to vacate the property with less ...
2844,,Tilt Works - HDs This Year,,Tilt_Works_HDs_This_Year,Tilt Works,Summary,All HDs taken for the current year for Tilt Works....
2845,,Tilt Works - HDs Last Year,,Tilt_Works_HDs_Last_Year,Tilt Works,Summary,All HDs taken for the previous year for Tilt Works...
2846,,Tilt Works - Renewals This Year,,Tilt_Works_Renewals_This_Year,Tilt Works,Summary,"All Renewals for the current year for Tilt Works, ..."
2847,,Tilt Works - Renewals Last Year,,Tilt_Works_Renewals_Last_Year,Tilt Works,Summary,"All Renewals for the previous year for Tilt Works,..."
2848,,Tilt Works - Leads This Year,,Tilt_Works_Leads_This_Year,Tilt Works,Summary,All leads for the current year at Tilt Works
2849,,Tilt Works - Leads Last Year,,Tilt_Works_Leads_Last_Year,Tilt Works,Summary,All leads for the previous year atTilt Works
2850,,Tilt Works - Parking Availability,,Tilt_Works_Parking_Availability,Tilt Works,Summary,Available parking spaces at Tilt Works
2851,,The Tilt Works - Renewals This Year,,The_Tilt_Works_Renewals_This_Year,Tilt Works,Summary,All Renewals for the current year for The Tilt Wor...
2852,,Tilt Works - Renewals This Year,,Tilt_Works_Renewals_This_Year1,Tilt Works,Summary,All Renewals for the current year for The Tilt Wor...
2853,,Tilt Works Launch - Monthly Leads,,Tilt_Works_Launch_Monthly_Leads,Tilt Works,Summary,Leads for the current and previous month for Tilt ...
2854,,Tilt Works Launch - Monthly Viewings,,Tilt_Works_Launch_Monthly_Viewings,Tilt Works,Summary,"Viewings for Tilt Works, with grouping to show the..."
2855,,Tilt Works Launch - Monthly Offers,,Tilt_Works_Launch_Monthly_Offers,Tilt Works,Summary,Offers sent for Tilt Works this and last month
2856,,Tilt Works Launch - Monthly HDs,,Tilt_Works_Launch_Monthly_HDs,Tilt Works,Summary,HDs taken in the current and previous month for Ti...
2857,,Tilt Works Launch - Daily Leads,,Tilt_Works_Launch_Daily_Leads,Tilt Works,Summary,Leads for the current and previous month for Tilt ...
2858,,Tilt Works Launch - Bedroom Breakdown,,Tilt_Works_Launch_Bedroom_Breakdown,Tilt Works,Summary,All time bedroom split for Tilt Works
2859,,Tilt Works Launch - Open Opportunities,,Tilt_Works_Launch_Open_Opportunities,Tilt Works,Summary,Open Opportunities for Tilt Works
2860,,Tilt Works Launch - Student HDs,,Tilt_Works_Launch_Student_HDs,Tilt Works,Summary,Student HDs taken for Tilt Works
2861,,Tilt Works - Fall-throughs,,Tilt_Works_Fall_throughs,Tilt Works,Summary,Launch Dashboard Report showing all fall-throughs ...
2862,,Tilt Works Launch - Employment,,Tilt_Works_Launch_Employment,Tilt Works,Summary,Leads for the current and previous month for Tilt ...
2863,,The Barnum - Unit Tracker,,The_Barnum_Unit_Tracker,The Barnum,Summary,All units at The Barnum
2864,,The Barnum - Occupancy,,The_Barnum_Occupancy,The Barnum,Summary,Occupancy at The Barnum
2865,,The Barnum - Void Units Not Reserved,,The_Barnum_Void_Units_Not_Reserved,The Barnum,Summary,All void units at The Barnum that have not been re...
2866,,The Barnum - Available Units,,The_Barnum_Available_Units,The Barnum,Summary,All available units at The Barnum
2867,,The Barnum - FVs,,The_Barnum_FVs,The Barnum,Summary,Units with a Tenancy End Date today or in the futu...
2868,,The Barnum - FY Monthly Notice,,The_Barnum_FY_Monthly_Notice,The Barnum,Summary,FV notices recieved for the current FY for The Bar...
2869,,The Barnum - Void Days,,The_Barnum_Void_Days,The Barnum,Summary,Void Days for all upcoming move ins agreed at The ...
2870,,The Barnum - Total Lets Pending,,The_Barnum_Total_Lets_Pending,The Barnum,Summary,All lets pending for The Barnum
2871,,The Barnum - Unavailable Units,,The_Barnum_Unavailable_Units,The Barnum,Summary,All unavailable units at The Barnum
2872,,The Barnum - FVs upcoming,,The_Barnum_FVs_upcoming,The Barnum,Summary,Units with a Tenancy End Date today or in the futu...
2873,,The Barnum - Short Notices,,The_Barnum_Short_Notices,The Barnum,Summary,Notices received to vacate the property with less ...
2874,,The Barnum - Leads Last Year,,The_Barnum_Leads_Last_Year,The Barnum,Summary,All leads for the previous year at The Barnum
2875,,The Barnum - HDs This Year,,The_Barnum_HDs_This_Year,The Barnum,Summary,All HDs taken for the current year for The Barnum....
2876,,The Barnum - HDs Last Year,,The_Barnum_HDs_Last_Year,The Barnum,Summary,All HDs taken for the previous year for The Barnum...
2877,,The Barnum - Renewals This Year,,The_Barnum_Renewals_This_Year,The Barnum,Summary,"All Renewals for the current year for The Barnum, ..."
2878,,The Barnum - Renewals Last Year,,The_Barnum_Renewals_Last_Year,The Barnum,Summary,"All Renewals for the previous year for The Barnum,..."
2879,,The Barnum - Leads This Year,,The_Barnum_Leads_This_Year,The Barnum,Summary,All leads for the current year at The Barnum
2880,,The Barnum - Parking Availability,,The_Barnum_Parking_Availability,The Barnum,Summary,Available parking spaces at The Barnum
2881,,Barnum - Fall Through Opportunities,,Barnum_Fall_Through_Opportunities,The Barnum,Summary,Barnum fall through opportunities of all time with...
2882,,The Barnum - Next 7 Days,,The_Barnum_Next_7_Days,The Barnum,Summary,All lets pending for The Barnum
2883,,The Barnum - Renewals This Year,,The_Barnum_Renewals_This_Year1,The Barnum,Summary,"All Renewals for the current year for The Barnum, ..."
2884,,The Barnum - Bedroom Breakdown,,The_Barnum_Bedroom_Breakdown,The Barnum,Summary,All time bedroom split for The Barnum
2885,,The Barnum - Monthly Leads,,The_Barnum_Monthly_Leads,The Barnum,Summary,Leads for the current and previous month for The B...
2886,,The Barnum - Monthly Viewings,,The_Barnum_Monthly_Viewings,The Barnum,Summary,"Viewings for The Barnum, with grouping to show the..."
2887,,The Barnum - Outstanding Offers,,The_Barnum_Monthly_Offers,The Barnum,Summary,Offers sent for The Barnum this and last month
2888,,The Barnum - Monthly HDs,,The_Barnum_Monthly_HDs,The Barnum,Summary,HDs taken in the current and previous month for Th...
2889,,The Barnum - Daily Leads,,The_Barnum_Daily_Leads,The Barnum,Summary,Leads for the current and previous month for The B...
2890,,The Barnum - Open Opportunities,,The_Barnum_Open_Opportunities,The Barnum,Summary,Open Opportunities for The Barnum
2891,,The Barnum - Student HDs,,The_Barnum_Student_HDs,The Barnum,Summary,Student HDs taken for The Barnum
2892,,Fortunes Dock - Waitlist leads,,Fortunes_Dock_Waitlist_leads,Fortunes Dock,Summary,All leads currently listed as waitlist for Fortune...
2893,,Nautilus HDs this year,,Nautilus_HDs_this_year,Fortunes Dock,Summary,All HDs taken for the current year for the Mint. D...
2894,,Nautilus viewings all time,,Nautilus_viewings_all_time,Fortunes Dock,Summary,Apex viewings today
2895,,Nautilus leads (by week),,Nautilus_leads_by_week,Nautilus,Summary,All leads for the Nautilus
2896,,Nautilus viewings,,Nautilus_viewings,Nautilus Apartments,Tabular,Nautilus viewings
2897,,Nautilus launch viewings,,Nautilus_launch_viewings,Nautilus Apartments,Summary,Nautilus viewings
2898,,Nautilus launch viewings day 2,,Nautilus_launch_viewings_day_2,Nautilus Apartments,Summary,Nautilus viewings
2899,,Copy of Nautilus launch viewings day 2 L,,Copy_of_Nautilus_launch_viewings_day_2_L,Nautilus Apartments,Summary,Nautilus viewings
2900,,Fortunes Dock viewings TODAY,,Fortunes_Dock_viewings_TODAY,Nautilus Apartments,Tabular,Nautilus viewings today
2901,,Nautilus - Bedroom Breakdown,,Nautilus_Bedroom_Breakdown,Nautilus Apartments,Summary,All time bedroom split for Nautilus
2902,,Nautilus - Open Opportunities,,Nautilus_Open_Opportunities,Nautilus Apartments,Summary,Open Opportunities for Nautilus
2903,,Nautilus - Monthly HDs,,Nautilus_Monthly_HDs,Nautilus Apartments,Summary,HDs taken in the current and previous month for Na...
2904,,Nautilus - Monthly Leads,,Nautilus_Monthly_Leads,Nautilus Apartments,Summary,Leads for the current and previous month for The B...
2905,,Nautilus - Monthly Viewings,,Nautilus_Monthly_Viewings,Nautilus Apartments,Summary,"Viewings for Nautilus, with grouping to show the a..."
2906,,Nautilus - Outstanding Offers,,Nautilus_Outstanding_Offers,Nautilus Apartments,Summary,Offers sent for Nautilus this and last month
2907,,Nautilus- Daily Leads,,Nautilus_Daily_Leads,Nautilus Apartments,Summary,Leads for the current and previous month for Nauti...
2908,,Nautilus - Student HDs,,Nautilus_Student_HDs,Nautilus Apartments,Summary,Student HDs taken for Nautilus
2909,,Nautilus Apartments - FY Monthly Notices,,Nautilus_Apartments_FY_Monthly_Notices,Nautilus Apartments,Summary,FV notices received for the current FY for Nautilu...
2910,,Nautilus Apartments - Unit Tracker,,Nautilus_Apartments_Unit_Tracker,Nautilus Apartments,Summary,All units at Nautilus Apartments
2911,,Nautilus Apartments - Occupancy,,Nautilus_Apartments_Occupancy,Nautilus Apartments,Summary,Occupancy at Nautilus Apartments
2912,,Nautilus - Void Units Not Reserved,,Nautilus_Void_Units_Not_Reserved,Nautilus Apartments,Summary,All void units at Nautilus Apartments that have no...
2913,,Nautilus Apartments - Available Units,,Nautilus_Apartments_Available_Units1,Nautilus Apartments,Summary,All available units at Nautilus Apartments
2914,,Nautilus Apartments - FVs,,Nautilus_Apartments_FVs,Nautilus Apartments,Summary,Units with a Tenancy End Date today or in the futu...
2915,,Nautilus Apartments - Void Days,,Nautilus_Apartments_Void_Days,Nautilus Apartments,Summary,Void Days for all upcoming move ins agreed at Naut...
2916,,Nautilus Apartments - Total Lets Pending,,Nautilus_Apartments_Total_Lets_Pending,Nautilus Apartments,Summary,All lets pending for Nautilus Apartments
2917,,Nautilus Apartments - Unavailable Units,,Nautilus_Apartments_Unavailable_Units,Nautilus Apartments,Summary,All unavailable units at Nautilus Apartments
2918,,Nautilus Apartments - FVs upcoming,,Nautilus_Apartments_FVs_upcoming,Nautilus Apartments,Summary,Units with a Tenancy End Date today or in the futu...
2919,,Nautilus Apartments - Short Notices,,Nautilus_Apartments_Short_Notices,Nautilus Apartments,Summary,Notices received to vacate the property with less ...
2920,,Nautilus Apartments - HDs This Year,,Nautilus_Apartments_HDs_This_Year,Nautilus Apartments,Summary,All HDs taken for the current year for Nautilus Ap...
2921,,Nautilus Apartments - HDs Last Year,,Nautilus_Apartments_HDs_Last_Year,Nautilus Apartments,Summary,All HDs taken for the previous year for Nautilus A...
2922,,Nautilus Apartments - Renewals This Year,,Nautilus_Apartments_Renewals_This_Year,Nautilus Apartments,Summary,All Renewals for the current year for Nautilus Apa...
2923,,Nautilus Apartments - Renewals Last Year,,Nautilus_Apartments_Renewals_Last_Year,Nautilus Apartments,Summary,All Renewals for the previous year for Nautilus Ap...
2924,,Nautilus Apartments - Leads This Year,,Nautilus_Apartments_Leads_This_Year,Nautilus Apartments,Summary,All leads for the current year at Nautilus Apartme...
2925,,Nautilus Apartments - Leads Last Year,,Nautilus_Apartments_Leads_Last_Year,Nautilus Apartments,Summary,All leads for the previous year at Nautilus Apartm...
2926,,Nautilus leads by DAY,,Nautilus_leads_by_DAY,Nautilus Apartments,Summary,All leads for the current year at Nautilus Apartme...
2927,,Nautilus HDs by advance paid date,,Nautilus_HDs_by_move_date,Nautilus Apartments,Summary,All lets pending for Nautilus Apartments
2928,,Nautilus - Parking Availability,,Nautilus_Parking_Availability,Nautilus Apartments,Summary,Available parking spaces at Nautilus
2929,,Nautilus- Fall Through Opportunities,,Nautilus_Fall_Through_Opportunities,Nautilus Apartments,Summary,Nautilus fall through opportunities of all time wi...
2930,,Card expiring in next 3 months,asp04,Card_expiring_in_next_3_months_2fC,Asperato Reports,Tabular,Card Details expiring in the next 3 months.
2931,,Failed/Successful Collections,asp04,FailedSuccessful_Collections_jG4,Asperato Reports,Summary,Report for Failed vs Successful Collections
2932,,Failed/Successful Payments,asp04,FailedSuccessful_Payments_0c9,Asperato Reports,Summary,Report for failed vs successful payments
2933,,Failed Collections,asp04,Failed_Collections_h1z,Asperato Reports,Summary,Report for Failed Collections on the Payment Objec...
2934,,Failed Payments,asp04,Failed_Payments_yrl,Asperato Reports,Summary,Report for Failed payments
2935,,Tribe - HDs Last Year,,Tribe_HDs_Last_Year,Tribe,Summary,All HDs taken for the previous year for Tribe. Doe...
2936,,Tribe - Unit Tracker,,Tribe_Unit_Tracker3,Tribe,Summary,All units at Tribe
2937,,Tribe - Occupancy,,Tribe_Occupancy1,Tribe,Summary,Occupancy at Tribe
2938,,Tribe - Void Units Not Reserved,,Tribe_Void_Units_Not_Rese,Tribe,Summary,All void units at Tribe that have not been reserve...
2939,,Tribe - Available Units,,Tribe_Available_Units1,Tribe,Summary,All available units at Tribe
2940,,Tribe - FVs,,Tribe_FVs,Tribe,Summary,Units with a Tenancy End Date today or in the futu...
2941,,Tribe - FY Monthly Notices,,Tribe_FY_Monthly_Notices,Tribe,Summary,FV notices recieved for the current FY for Tribe *...
2942,,Tribe - Void Days,,Tribe_Void_Days,Tribe,Summary,Void Days for all upcoming move ins agreed at Trib...
2943,,Tribe - Total Lets Pending,,Tribe_Total_Lets_Pending,Tribe,Summary,All lets pending for Tribe
2944,,Tribe - Unavailable Units,,Tribe_Unavailable_Units,Tribe,Summary,All unavailable units at Tribe
