"id","tenancy__c","opportunity__c","pms_reference__c","accountid","recordtypeid","unit__c","status","tenancy_status__c","startdate","enddate","ownerid","agreement_type__c","document_type__c","memorandum_of_agreement_date__c","actual_move_out_date__c","uplift_percentage__c","security_deposit_amount__c","break_clause__c","special_clauses__c","special_clause_free_text__c","vehicle_make__c","vehicle_model__c","vehicle_registration__c","id-2","primary_offer__r","primary_offer_live_unit__c","stagename","move_in_date__c","tenancy_type__c","agreement_type__c-2","createddate","pms_reference__c-2","primary_offer_unit__c","id-3","PMS_Reference__c","stagename-2","PMS_Reference__c-2","accountid-2","break_clause__c-2","recordtypeid-2","Unit__c","StartDate","Tenancy_End_Date__c","status-2","Agreement_Type__c","Description","unit_rn","ownerid-2","document_type__c-2","memorandum_of_agreement_date__c-2","actual_move_out_date__c-2","uplift_percentage__c-2","security_deposit_amount__c-2","special_clauses__c-2","special_clause_free_text__c-2","vehicle_make__c-2","vehicle_model__c-2","vehicle_registration__c-2"
"8004J000001IxhLQAS","800Pv00000FztqEIAR","0064J00000Emd64QAB",,"0014J00000YeG6DQAV","012Pv0000021hzSIAQ","a1G4J0000025y9yUAA","Draft","Ended","2021-06-24","2022-06-23","0054J000004vXPCQA2","AST","AST",,,"4.00","785.00","2 at 4 to expire at 6",,"The Landlord agrees to a rent reduction of ¬£70PCM. ¬£16.33 will be deducted from the apportioned rent for the period 24-30/6/21. ¬£70.00 will be from July's rent payment then ¬£70.00 will be deducted for the period 1 August 21 - May 22. and the final amount of ¬£53.67 will be deducted from the rent payable for the period 1-23/6/22",,,,"0064J00000Emd64QAB","[Quote]","a1G4J0000025y9yUAA","Closed Won","2021-06-24","New","AST","2021-06-04 15:09:00",,"a1G4J0000025y9yUAA","0064J00000Emd64QAB","217371023006","Closed Won","217371023006","001Nz000002QrIwIAK","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025y9yUAA","2024-06-24","2025-06-23","Draft","AST","AST","1","0058d0000034SvqAAE","AST",,,"4.00","785.00",,"The Landlord agrees to a rent reduction of ¬£70PCM. ¬£16.33 will be deducted from the apportioned rent for the period 24-30/6/21. ¬£70.00 will be from July's rent payment then ¬£70.00 will be deducted for the period 1 August 21 - May 22. and the final amount of ¬£53.67 will be deducted from the rent payable for the period 1-23/6/22",,,
"8004J000001IxxiQAC","800Pv00000GEvicIAD","0064J00000EmmtsQAB",,"0014J00000YvuTeQAJ","012Pv0000021hzSIAQ","a1G4J0000025xopUAA","Activated","Activated","2021-07-02","2024-07-01","0054J000004vXOlQAM","AST","AST",,,"3.50","1075.00","Halfway on an 36",,,,,,"0064J00000EmmtsQAB","[Quote]","a1G4J0000025xopUAA","Closed Won","2021-07-02","New","AST","2021-06-07 13:10:55",,"a1G4J0000025xopUAA","0064J00000EmmtsQAB","222659081001","Closed Won","222659081001","0014J00000YwFBxQAN","Halfway on an 36","012Pv0000027hGnIAI","a1G4J0000025xopUAA","2021-07-02","2024-07-01","Draft","AST","AST","1","0054J000004vXOlQAM","AST",,,"3.50","1075.00",,,,,
"8004J000000Bd3tQAC","800Pv00000FzgQlIAJ","0064J00000DrK2wQAF",,"0014J00000VvRCCQA3","012Pv0000021hzSIAQ","a1G4J0000025wzcUAA","Draft","Ended","2021-05-03","2022-05-02","0054J000004vXOnQAM","AST","AST",,,"2.50","875.00","2 at 4 to expire at 6",,,,,,"0064J00000DrK2wQAF","[Quote]","a1G4J0000025wzcUAA","Closed Won","2021-05-03","Renewal","AST","2021-04-15 10:11:30",,"a1G4J0000025wzcUAA","0064J00000DrK2wQAF","122614001003","Closed Won","122614001003","0014J00000VvROWQA3","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025wzcUAA","2024-05-03","2025-05-02","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"6.00","875.00",,,,,
"8004J000000BdqgQAC","800Pv00000Fzl9gIAB","0064J00000DseXyQAJ",,"0014J00000XLkQOQA1","012Pv0000021hzSIAQ","a1G4J0000025yh8UAA","Draft","Draft","2021-05-08","2022-05-07","0054J000004vXPGQA2","AST","AST",,,"4.00","2513.30","No Break",,,,,,"0064J00000DseXyQAJ","[Quote]","a1G4J0000025yh8UAA","Closed Won","2021-05-08","New","AST","2021-04-29 09:49:15",,"a1G4J0000025yh8UAA","0064J00000DseXyQAJ","317677006003","Closed Won","317677006003","0018d00000WvqueAAB","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025yh8UAA","2024-05-08","2025-05-07","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"6.00","2513.30",,,,,
"8004J000000BdrZQAS","800Pv00000G4nKPIAZ","0064J00000DtaguQAB",,"0014J00000VvRPyQAN","012Pv0000021hzSIAQ","a1G4J0000025x1rUAA","Draft","Ended","2021-06-29","2022-06-28","0054J000004vXOnQAM","AST","AST",,,"4.00","1175.00","2 at 4 to expire at 6",,,,,,"0064J00000DtaguQAB","[Quote]","a1G4J0000025x1rUAA","Closed Won","2021-06-29","Renewal","AST","2021-05-06 13:58:34",,"a1G4J0000025x1rUAA","0064J00000DtaguQAB","122619001004","Closed Won","122619001004","0014J00000VvROcQAN","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025x1rUAA","2023-06-29","2024-06-28","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"4.00","1175.00",,"Tenant Break Clause
The landlord agrees that the tenant has the right to end the tenancy by giving us written notice. In order to end the tenancy early you may serve on us written notice at any time after from the beginning of the tenancy as set out in Clause B4 of this agreement. The tenancy will come to an end on the date referred to in your notice, which must be at least two months from the date of service of the notice and cannot expire in the months of December or January. 

Landlord Break Clause
You agree that we may end the tenancy by giving you written notice. The law requires us to give you two months’ notice under Section 21 of the Housing Act 1988 if we wish to end the tenancy. In order to end the tenancy early we may serve on you a Section 21 notice at any time from the beginning of the tenancy as set out in Clause B5 of this agreement. The tenancy will come to an end on the date referred to in the Section 21 notice, which will be at least two months from the date of service of the notice.",,,
"8004J000000BdrtQAC","800Pv00000Fzl9gIAB","0064J00000DseXyQAJ",,"0014J00000XLkQOQA1","012Pv0000021hzSIAQ","a1G4J0000025yh8UAA","Draft","Ended","2021-05-08","2022-05-07","0054J000004vXPGQA2","AST","AST",,,"4.00","2513.30","No Break",,,,,,"0064J00000DseXyQAJ","[Quote]","a1G4J0000025yh8UAA","Closed Won","2021-05-08","New","AST","2021-04-29 09:49:15",,"a1G4J0000025yh8UAA","0064J00000DseXyQAJ","317677006003","Closed Won","317677006003","0018d00000WvqueAAB","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025yh8UAA","2024-05-08","2025-05-07","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"6.00","2513.30",,,,,
"8004J000000Be86QAC","800Pv00000G58F3IAJ","0064J00000DtTzjQAF",,"0014J00000XvD0pQAF","012Pv0000021hzSIAQ","a1G4J0000025ykgUAA","Draft","Ended","2021-05-15","2022-05-14","0054J000004vXPGQA2","AST","AST",,,"4.00","1993.30","No Break",,"The Landlord agrees to a 5 week free rent incentive @ ¬£2300 to be deducted from the Initial Moving In Monies.",,,,"0064J00000DtTzjQAF","[Quote]","a1G4J0000025ykgUAA","Closed Won","2021-05-15","New","AST","2021-05-05 14:17:30",,"a1G4J0000025ykgUAA","0064J00000DtTzjQAF","317678020007","Closed Won","317678020007","001Nz00000AZMCnIAP","Renewal 2 month","012Pv0000027hGnIAI","a1G4J0000025ykgUAA","2023-05-15","2025-05-14","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"4.00","1993.30",,"Change Of Sharer Clause 

1. Marthe Linde Meijer shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Mert Ertugrul Erem shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Mert Ertugrul Erem shall reimburse Marthe Linde Meijer the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Mert Ertugrul Erem shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 15th May 2021.",,,
"8004J000000BeegQAC","800Pv00000G51MgIAJ","0064J00000DuDPcQAN",,"0014J00000VvRLtQAN","012Pv0000021hzSIAQ","a1G4J0000025x4zUAA","Draft","Ended","2021-07-01","2022-06-30","0054J000004vXOiQAM","AST","AST",,,"3.00","1060.00","2 at 4 to expire at 6",,,,,,"0064J00000DuDPcQAN","[Quote]","a1G4J0000025x4zUAA","Closed Won","2021-07-01","Renewal","AST","2021-05-12 12:25:51",,"a1G4J0000025x4zUAA","0064J00000DuDPcQAN","122603001004","Closed Won","122603001004","0014J00000VvRGLQA3","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025x4zUAA","2023-07-01","2024-06-30","Draft","AST","AST","1","0058d000006d5m0AAA","AST",,,"6.00","1060.00",,,,,
"8004J000000BeztQAC","800Pv00000G51MYIAZ","0064J00000EllrhQAB",,"0014J00000VvRN5QAN","012Pv0000021hzSIAQ","a1G4J0000025x3lUAA","Draft","Ended","2021-07-09","2022-07-08","0054J000004vXOiQAM","AST","AST",,,"3.00","550.00","2 at 4 to expire at 6",,,,,,"0064J00000EllrhQAB","[Quote]","a1G4J0000025x3lUAA","Closed Won","2021-07-09","Renewal","AST","2021-05-27 12:30:43",,"a1G4J0000025x3lUAA","0064J00000EllrhQAB","122528021003","Closed Won","122528021003","0014J00000VvRUgQAN","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025x3lUAA","2022-09-09","2025-09-08","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"3.50","550.00",,,,,
"8004J000000BfJKQA0","800Pv00000G4zX4IAJ","0064J00000DtSz0QAF",,"0014J00000VvTHYQA3","012Pv0000021hzSIAQ","a1G4J0000025y0KUAQ","Draft","Ended","2021-05-27","2021-09-26","0054J000004vXOnQAM","Licence","Parking Licence",,,"2.50","0.00","No Break",,,,,,"0064J00000DtSz0QAF","[Quote]","a1G4J0000025y0KUAQ","Closed Won","2021-05-27","Renewal","Parking Licence","2021-05-05 10:47:26",,"a1G4J0000025y0KUAQ","0064J00000DtSz0QAF","222629063003","Closed Won","222629063003","0014J00000VvTDsQAN","Renewal 1 month","012Pv0000027hGnIAI","a1G4J0000025y0KUAQ","2024-03-01","2024-08-31","Draft","Licence","Licence","1","0058d0000034i83AAA","Parking Licence",,,"6.00","0.00",,,,,
"8004J000000BfMdQAK","800Pv00000G55ayIAB","0064J00000EmnNtQAJ",,"0014J00000VvTScQAN","012Pv0000021hzSIAQ","a1G4J0000025yiJUAQ","Draft","Ended","2021-07-20","2022-07-19","0054J000004vV5hQAE","AST","AST",,,"2.50","2196.90","2 at 4 to expire at 6",,,,,,"0064J00000EmnNtQAJ","[Quote]","a1G4J0000025yiJUAQ","Closed Won","2021-07-20","Renewal","AST","2021-06-07 15:11:02",,"a1G4J0000025yiJUAQ","0064J00000EmnNtQAJ","317666018003","Closed Won","317666018003","001Nz00000AbHQjIAN","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025yiJUAQ","2024-05-20","2025-05-19","Draft","AST","AST Per","1","0054J000004vXOnQAM","AST",,,"4.00","2196.90",,"Change Of Sharer Clause 

1. Georgia Banjo shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Anna Kuzel shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Anna Kuzel shall reimburse Georgia Banjo the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Anna Kuzel shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 20th July 2016.",,,
"8004J000000BfMnQAK","800Pv00000G57pYIAR","0064J00000EmnUyQAJ",,"0014J00000VvVYHQA3","012Pv0000021hzSIAQ","a1G4J0000025xf0UAA","Draft","Draft","2021-07-24","2022-07-23","0054J000004vV5hQAE","AST","AST",,,"4.00","2965.00","2 at 4 to expire at 6",,,,,,"0064J00000EmnUyQAJ","[Quote]","a1G4J0000025xf0UAA","Closed Won","2021-07-24","Renewal","AST","2021-06-07 15:42:59",,"a1G4J0000025xf0UAA","0064J00000EmnUyQAJ","900002052001","Closed Won","900002052001","0018d000003WJmJAAW","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025xf0UAA","2023-07-23","2024-07-22","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"4.00","2965.00",,,,,
"8004J000000BfVaQAK","800Pv00000FzsR3IAJ","0064J00000EmTeFQAV",,"0014J00000VvUVlQAN","012Pv0000021hzSIAQ","a1G4J0000025zbhUAA","Draft","Ended","2021-07-28","2022-07-27","0054J000004vXOiQAM","AST","AST",,,"2.50","2019.20","2 at 4 to expire at 6",,,,,,"0064J00000EmTeFQAV","[Quote]","a1G4J0000025zbhUAA","Closed Won","2021-07-28","Renewal","AST","2021-06-03 10:52:50",,"a1G4J0000025zbhUAA","0064J00000EmTeFQAV","418582004001","Closed Won","418582004001","0018d00000WvZk9AAF","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025zbhUAA","2024-05-28","2025-05-27","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"4.00","2019.20",,,,,
"8004J000000Bfq3QAC","800Pv00000FzoX9IAJ","0064J00000DrL8JQAV",,"0014J00000W1pEBQAZ","012Pv0000021hzSIAQ","a1G4J000002635FUAQ","Draft","Ended","2021-05-31","2022-05-30","0054J000004vXOiQAM","AST","AST",,,"2.50","1863.50","2 at 4 to expire at 6",,,,,,"0064J00000DrL8JQAV","[Quote]","a1G4J000002635FUAQ","Closed Won","2021-05-31","Renewal","AST","2021-04-15 15:09:36",,"a1G4J000002635FUAQ","0064J00000DrL8JQAV","317585036005","Closed Won","317585036005","0014J00000W1ojKQAR","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J000002635FUAQ","2024-05-31","2025-05-30","Draft","AST","AST","1","0058d0000034SvqAAE","AST",,,"4.00","1863.50",,,,,
"8004J000000BfwkQAC","800Pv00000G56fTIAR","0064J00000EmTbVQAV",,"0014J00000W1p1WQAR","012Pv0000021hzSIAQ","a1G4J00000262tPUAQ","Draft","Ended","2021-07-28","2022-07-27","0054J000004vXOiQAM","AST","AST",,,"2.50","3425.00","2 at 4 to expire at 6",,"Change of sharer
a. Miss Marie-Claire Jalaguier shall cease to be a Tenant of the property and shall have no claim on the deposit monies held as detailed in Clause 2.7 or B.6 of this Tenancy Agreement which deposit shall continue to be held by Grainger Residential Management Ltd.  
b. Miss Emily Wolfe shall become a Tenant of the property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within this Tenancy Agreement.
c. Miss Emily Wolfe shall reimburse Miss Marie-Claire Jalaguier the proportion of the deposit monies detailed in Clause 2.7 or B.6 of this Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the commencement of the Tenancy the commencement of this Assignment. 
d. Miss Emily Wolfe shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy.
e. GRML will not be involved in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant. These matters and the exchange of funds will be resolved between the two parties named in points 1A and 1B above.",,,,"0064J00000EmTbVQAV","[Quote]","a1G4J00000262tPUAQ","Closed Won","2021-07-28","Renewal","AST","2021-06-03 10:43:10",,"a1G4J00000262tPUAQ","0064J00000EmTbVQAV","317584005005","Closed Won","317584005005","0014J00000W1oq0QAB","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J00000262tPUAQ","2023-07-28","2024-07-27","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"4.00","3425.00",,"Change of sharer
a. Miss Marie-Claire Jalaguier shall cease to be a Tenant of the property and shall have no claim on the deposit monies held as detailed in Clause 2.7 or B.6 of this Tenancy Agreement which deposit shall continue to be held by Grainger Residential Management Ltd.  
b. Miss Emily Wolfe shall become a Tenant of the property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within this Tenancy Agreement.
c. Miss Emily Wolfe shall reimburse Miss Marie-Claire Jalaguier the proportion of the deposit monies detailed in Clause 2.7 or B.6 of this Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the commencement of the Tenancy the commencement of this Assignment. 
d. Miss Emily Wolfe shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy.
e. GRML will not be involved in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant. These matters and the exchange of funds will be resolved between the two parties named in points 1A and 1B above.",,,
"8004J000001IxsiQAC","800Pv00000G4nKnIAJ","0064J00000FTs5LQAT",,"0014J00000VvQpBQAV","012Pv0000021hzSIAQ","a1G4J0000025x6aUAA","Draft","Ended","2021-07-01","2021-09-30","0054J000004vXOiQAM","AST","AST",,,"4.00","1050.00","2 at 4 to expire at 6",,"Change of sharer
a. Miss Melissa Houghton & Miss Cara Doyle shall cease to be a Tenant of the property and shall have no claim on the deposit monies held as detailed in Clause 2.7 or B.6 of this Tenancy Agreement which deposit shall continue to be held by Grainger Residential Management Ltd.  
b. Miss Amarige Harrison & Miss Alice Le Marquand shall become a Tenant of the property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within this Tenancy Agreement.
c. Miss Amarige Harrison & Miss Alice Le Marquand shall reimburse Miss Melissa Houghton & Miss Cara Doyle the proportion of the deposit monies detailed in Clause 2.7 or B.6 of this Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the commencement of the Tenancy the commencement of this Assignment. 
d. Miss Amarige Harrison & Miss Alice Le Marquand shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy.
e. GRML will not be involved in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant. These matters and the exchange of funds will be resolved between the two parties named in points 1A and 1B above.",,,,"0064J00000FTs5LQAT","[Quote]","a1G4J0000025x6aUAA","Closed Won","2021-07-01","Renewal","AST","2021-06-23 13:50:03",,"a1G4J0000025x6aUAA","0064J00000FTs5LQAT","122609001004","Closed Won","122609001004","0018d0000098ZgVAAU","Renewal 2 month","012Pv0000027hGnIAI","a1G4J0000025x6aUAA","2023-10-01","2024-09-30","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"6.00","1050.00",,"Change Of Sharer Clause 

1. Olivia Moorcroft shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Emily Warren will become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Emily Warren shall reimburse Olivia Moorcroft the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Emily Warren shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy from 01/10/2018.",,,
"8004J000001Iy08QAC","800Pv00000Fzs9cIAB","0064J00000ElHEVQA3",,"0014J00000YFgc9QAD","012Pv0000021hzSIAQ","a1G4J0000025yMRUAY","Draft","Ended","2021-06-24","2022-06-23","0054J000004vXOqQAM","AST","AST",,,"4.00","1260.00","No Break",,"The landlord agrees that the tenant shall have one months rent free spread across twelve months. ¬£24.50 will be deducted from the initial monies owed for the period 24/06/21 - 30/06/21. ¬£105 will then be deducted each month from July 21 to May 22. A final amount of ¬£80.50 will be deducted from the rent owed for the period 01/06/22 - 23/06/22.
This overrides the payment schedule at the end of this agreement.",,,,"0064J00000ElHEVQA3","[Quote]","a1G4J0000025yMRUAY","Closed Won","2021-06-24","New","AST","2021-05-24 14:23:15",,"a1G4J0000025yMRUAY","0064J00000ElHEVQA3","222649011001","Closed Won","222649011001","0014J00000ZPAn5QAH","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025yMRUAY","2024-06-24","2026-06-23","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"4.00","1260.00",,"The landlord agrees that the tenant shall have one months rent free spread across twelve months. ¬£24.50 will be deducted from the initial monies owed for the period 24/06/21 - 30/06/21. ¬£105 will then be deducted each month from July 21 to May 22. A final amount of ¬£80.50 will be deducted from the rent owed for the period 01/06/22 - 23/06/22.
This overrides the payment schedule at the end of this agreement.",,,
"8004J000001IyVpQAK","800Pv00000G56dqIAB","0064J00000EnRMRQA3",,"0014J00000VvUB6QAN","012Pv0000021hzSIAQ","a1G4J0000025yMDUAY","Draft","Ended","2021-07-19","2022-07-18","0054J000004vXOqQAM","AST","AST",,,"4.00","1255.00","No Break",,"The landlord agrees that the tenant shall have one months rent free spread across twelve months. ¬£43.86 will be deducted form the initial monies owed for the period 19/07/21 - 31/07/21. ¬£104.58 will then be deducted each month from August 21 to June 22. A final amount of ¬£60.72 will be deducted from the rent owed for the period 01/07/22 - 18/07/22.
This overrides the payment schedule at the end of this agreement.",,,,"0064J00000EnRMRQA3","[Quote]","a1G4J0000025yMDUAY","Closed Won","2021-07-19","New","AST","2021-06-14 10:19:25",,"a1G4J0000025yMDUAY","0064J00000EnRMRQA3","222648028001","Closed Won","222648028001","0014J00000Yy4BfQAJ","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025yMDUAY","2023-07-19","2024-07-18","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"4.00","1255.00",,"The landlord agrees that the tenant shall have one months rent free spread across twelve months. ¬£43.86 will be deducted form the initial monies owed for the period 19/07/21 - 31/07/21. ¬£104.58 will then be deducted each month from August 21 to June 22. A final amount of ¬£60.72 will be deducted from the rent owed for the period 01/07/22 - 18/07/22.
This overrides the payment schedule at the end of this agreement.",,,
"8004J000001IyWEQA0","800Pv00000G4yTgIAJ","0064J00000FUi9wQAD",,"0014J00000VvV5LQAV","012Pv0000021hzSIAQ","a1G4J0000025zSlUAI","Draft","Ended","2021-08-15","2022-08-14","0054J000004vXP2QAM","Live Work","Live Work Agreement;Simple Declaration",,,"2.50","2005.40","LW Renewal 2 month",,,,,,"0064J00000FUi9wQAD","[Quote]","a1G4J0000025zSlUAI","Closed Won","2021-06-15","Renewal","AST","2021-07-02 11:02:20",,"a1G4J0000025zSlUAI","0064J00000FUi9wQAD","418578065001","Closed Won","418578065001","001Nz00000716qXIAQ","Live Work","012Pv0000027hGnIAI","a1G4J0000025zSlUAI","2023-08-15","2024-08-14","Draft","Live Work","Live Work","1","0054J000004vXOnQAM","Live Work Agreement;Statutory Declaration",,,"6.00","2005.40",,"Change Of Sharer Clause 

1. Steven Morrison shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Lease.
2. Steven Morrison shall reimburse Min Ju Kim the proportion of the deposit monies detailed in Clause 1.6 of the above Lease, paid by them, less any agreed offset for damage which may have occurred during the period from the original commencement of the Lease to the commencement of this Lease. 
3. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
4. Steven Morrison shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 1st June 2017.",,,
