"id","status__c","tenancy__c","parent_tenancy","id-2","PMS_Reference__c","ownerid","accountid","recordtypeid","unit__c","status","tenancy_status__c","startdate","enddate","agreement_type__c","document_type__c","memorandum_of_agreement_date__c","actual_move_out_date__c","uplift_percentage__c","security_deposit_amount__c","break_clause__c","special_clauses__c","special_clause_free_text__c","vehicle_make__c","vehicle_model__c","vehicle_registration__c","opportunity__c","PMS_Reference__c-2","accountid-2","break_clause__c-2","recordtypeid-2","Unit__c","StartDate","Tenancy_End_Date__c","status-2","Agreement_Type__c","Description","unit_rn","ownerid-2","document_type__c-2","memorandum_of_agreement_date__c-2","actual_move_out_date__c-2","uplift_percentage__c-2","security_deposit_amount__c-2","special_clauses__c-2","special_clause_free_text__c-2","vehicle_make__c-2","vehicle_model__c-2","vehicle_registration__c-2"
"a24Nz000001c5sXIAQ","Active","800Pv00000GEuaEIAT","800Pv00000GEvj0IAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001LGHJIA4","Active","800Pv00000G4x1XIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001UKAPIA4","Active","800Pv00000GEuBUIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001qBTRIA2","Active","800Pv00000GExUuIAL","800Pv00000G53anIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001djmHIAQ","Active","800Pv00000G4vofIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001S0pJIAS","Active","800Pv00000G4x1pIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001iLZdIAM","Active","800Pv00000GF0YzIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001Y34XIAS","Active","800Pv00000G580XIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001FDafIAG","Active","800Pv00000G4toPIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001mEjFIAU","Active","800Pv00000GF2a9IAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001aTHRIA2","Active","800Pv00000GExLwIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001biXlIAI","Active","800Pv00000GF3F1IAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Pv0000058vflIAA","Active","800Pv00000GF3W2IAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001alpRIAQ","Active","800Pv00000GF0OUIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001NotBIAS","Active","800Pv00000G4zaIIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Pv000002SgKvIAK","Active","800Pv00000GF0DuIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001iGjdIAE","Active","800Pv00000G54H1IAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001kl4zIAA","Active","800Pv00000GF2JuIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001oBu9IAE","Active","800Pv00000G4zpXIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001Dh6bIAC","Active","800Pv00000G51MPIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001Qhn8IAC","Active","800Pv00000G55WGIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dcEXIAY","Active","800Pv00000G54GsIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001lP8rIAE","Active","800Pv00000GErRyIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001pI7BIAU","Active","800Pv00000GEoAsIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Pv000005ONGrIAO","Active","800Pv00000F9p1XIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001U82nIAC","Active","800Pv00000G4r6wIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001O82IIAS","Active","800Pv00000G51MgIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001ddIfIAI","Active","800Pv00000G4zWyIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001fK3pIAE","Active","800Pv00000GF3EoIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dI2vIAE","Active","800Pv00000GF0YVIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001QO4XIAW","Active","800Pv00000G4zorIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001ngyPIAQ","Active","800Pv00000GF2I6IAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001YiR3IAK","Active","800Pv00000G4tpMIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001guy6IAA","Active","800Pv00000GF3VKIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001UfrZIAS","Active","800Pv00000GF3OOIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001ZnEzIAK","Active","800Pv00000GF3RlIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001akBpIAI","Active","800Pv00000G4sR0IAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001VcJlIAK","Active","800Pv00000GF0JnIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001o0FZIAY","Active","800Pv00000G4raJIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dIpJIAU","Active","800Pv00000GEsoQIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001J7q2IAC","Active","800Pv00000GF29aIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001gvqvIAA","Active","800Pv00000GF1bRIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001kbGvIAI","Active","800Pv00000G4zWrIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001ogzZIAQ","Active","800Pv00000G53anIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001lBM2IAM","Active","800Pv00000G4voEIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001LnTNIA0","Active","800Pv00000G4uhjIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001eZbBIAU","Active","800Pv00000GF2PbIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001Vfj3IAC","Active","800Pv00000GF0YqIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001YY1zIAG","Active","800Pv00000GEz1lIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001b3ZRIAY","Active","800Pv00000G53acIAB","800Pv00000G4totIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001oHhpIAE","Active","800Pv00000GEuJzIAL","800Pv00000G4uh9IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001eZUjIAM","Active","800Pv00000G53azIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001lBlqIAE","Active","800Pv00000G51MHIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001lE3lIAE","Active","800Pv00000GF28UIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001nzPyIAI","Active","800Pv00000G53awIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001ixa5IAA","Active","800Pv00000G4zIGIAZ","800Pv00000G4toMIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001SQ73IAG","Pending Cancel/Close","800Pv00000G4mQUIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001YbvpIAC","Active","800Pv00000GEu4CIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001oryDIAQ","Active","800Pv00000G55WEIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001oiRtIAI","Active","800Pv00000GF2OpIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001UZPaIAO","Active","800Pv00000G4vc1IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001V4UzIAK","Active","800Pv00000GErRzIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001TmBxIAK","Active","800Pv00000G4zXGIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001frm9IAA","Active","800Pv00000G4vohIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001ixGjIAI","Active","800Pv00000G4toMIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001b4C9IAI","Active","800Pv00000G4rw2IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001barxIAA","Active","800Pv00000G4zpbIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dCtZIAU","Active","800Pv00000G4tokIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001XWgUIAW","Active","800Pv00000G4vbgIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001IspNIAS","Active","800Pv00000G4ra7IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz0000011m3dIAA","Pending Cancel/Close","800Pv00000GEzyMIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001po3pIAA","Active","800Pv00000G53aoIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001inAvIAI","Active","800Pv00000G54fIIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001S2CnIAK","Active","800Pv00000GF29CIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001aluHIAQ","Active","800Pv00000GEnlWIAT","800Pv00000G55pFIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001ZJonIAG","Active","800Pv00000GEz8VIAT","800Pv00000GF1gjIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001k7ynIAA","Active","800Pv00000G55ZHIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001LwObIAK","Active","800Pv00000G55pUIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001o77NIAQ","Active","800Pv00000GEvmaIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001amjtIAA","Active","800Pv00000GF0KjIAL","800Pv00000G56r6IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001nNhFIAU","Active","800Pv00000G53yfIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001mU9hIAE","Active","800Pv00000GF1ruIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001hUdNIAU","Active","800Pv00000G54f5IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001VrHBIA0","Active","800Pv00000G55VyIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001cBTJIA2","Active","800Pv00000GF2CBIA1","800Pv00000G4uhvIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001lzp3IAA","Active","800Pv00000G4sR4IAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dL0nIAE","Active","800Pv00000G53D4IAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001PlETIA0","Active","800Pv00000G56ekIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001kewMIAQ","Active","800Pv00000G4r6LIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001kgq5IAA","Active","800Pv00000G4xrmIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001mWRdIAM","Active","800Pv00000G54GrIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001oD7xIAE","Active","800Pv00000G4rZyIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001e0FFIAY","Active","800Pv00000G4uhmIAB","800Pv00000G4tpQIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001kK9dIAE","Active","800Pv00000GF2dRIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001IM37IAG","Active","800Pv00000G4r6aIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001oTe9IAE","Active","800Pv00000G55p4IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001S21VIAS","Active","800Pv00000G54GuIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Pv000003x0GnIAI","Active","800Pv00000G54ehIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001HIKvIAO","Active","800Pv00000G53zZIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001djBBIAY","Active","800Pv00000GF3cJIAT","800Pv00000G4r7EIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001jkvlIAA","Active","800Pv00000GF1beIAD","800Pv00000GEua6IAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001XIwrIAG","Active","800Pv00000G4r6eIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001oGgvIAE","Active","800Pv00000GF2NpIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001nheLIAQ","Active","800Pv00000GF2C2IAL","800Pv00000G54GrIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dGE1IAM","Active","800Pv00000G4zpKIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001nJP7IAM","Active","800Pv00000GF1c0IAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001XwnpIAC","Active","800Pv00000G4x1QIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001o7XBIAY","Active","800Pv00000G4zooIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001c9o5IAA","Active","800Pv00000G4uhvIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001jExWIAU","Active","800Pv00000G53yuIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001kb0nIAA","Active","800Pv00000G4vbwIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001IIltIAG","Active","800Pv00000G55kNIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001pItZIAU","Active","800Pv00000G4zpsIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001hjEDIAY","Active","800Pv00000G4x0TIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001XMveIAG","Active","800Pv00000G51LsIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001gvMHIAY","Active","800Pv00000G4sQpIAJ","800Pv00000G51MUIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001fA4TIAU","Active","800Pv00000G4ySxIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001fVTtIAM","Active","800Pv00000GF3F0IAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001mERVIA2","Active","800Pv00000G55qRIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001plXeIAI","Active","800Pv00000G56a1IAB","800Pv00000G57ofIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001pN5FIAU","Active","800Pv00000G53ahIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001MJGLIA4","Active","800Pv00000GF3bBIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dB6HIAU","Active","800Pv00000G53CSIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001b7JiIAI","Active","800Pv00000GEuaKIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001jokrIAA","Active","800Pv00000G4yTFIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001As0AIAS","Active","800Pv00000G4vcQIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001pIC1IAM","Active","800Pv00000G4tpJIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001d6ubIAA","Active","800Pv00000G53bDIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001bCZVIA2","Active","800Pv00000G4voiIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001d8l7IAA","Active","800Pv00000G54egIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001MI0vIAG","Active","800Pv00000GEuJjIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001hizhIAA","Active","800Pv00000GEz0aIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001R3yxIAC","Active","800Pv00000G4tp4IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001efS5IAI","Active","800Pv00000G4sQnIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001oqPSIAY","Active","800Pv00000GExUSIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001hlWAIAY","Active","800Pv00000GF2ePIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001hdOvIAI","Active","800Pv00000G4zoZIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001jmkfIAA","Active","800Pv00000G4vbRIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001aSQDIA2","Active","800Pv00000GEz8jIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001c5anIAA","Active","800Pv00000GF2NMIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz0000015MtlIAE","Active","800Pv00000G4zX3IAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000000l1ALIAY","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000000pr8jIAA","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000000reCDIAY","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000000vvftIAA","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz0000015ZnlIAE","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz0000016RRaIAM","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz0000017viXIAQ","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz0000019LO1IAM","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001B742IAC","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001BRM5IAO","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001C2LdIAK","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001DXATIA4","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001Ej4jIAC","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001FIdaIAG","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001HmdxIAC","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001IIUAIA4","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001K6ThIAK","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001KBUzIAO","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001KFLhIAO","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001L2ELIA0","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001NoYDIA0","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001P0CNIA0","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001P5n7IAC","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001P8hlIAC","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001PSuzIAG","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001PVhaIAG","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001PfH7IAK","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001QOSjIAO","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001QjTxIAK","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001SJvBIAW","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001SmltIAC","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001UFfNIAW","Active",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
